identifier,pop_IMD_1,pop_IMD_2,pop_IMD_3,pop_IMD_4,pop_IMD_5,pop_IMD_6,pop_IMD_7,pop_IMD_8,pop_IMD_9,pop_IMD_10,total_estimate_pop
0fda568e86,0,0,0,0,0,0,304.7069354,0,0,0,304.7069354
0fe1635bb2,0,0,0,3295.83511,0,1774,1.433291924,0,0,0,5071.268402
0fe1d2382c,0,0,0,0,0,0,243.6961169,0,0,0,243.6961169
0fe5218eae,0,0,0,0,0,0,2635.159793,1714,3285.997754,4121,11756.15755
0fe940e937,0,0,0,0,0.087529792,2128,0,0,0,0,2128.08753
0ffa98b8a5,0,0,0,0,160.8920142,523.2959608,0,0,0,0,684.187975
1.00E+16,0,0,117.4394381,0,0,0,0,0,0,0,117.4394381
10163eae72,0,0,0,0,0,371.3535262,0,587.2484424,0,0,958.6019686
102405cac8,511911.6973,260943.7429,143241.3942,128779.6503,104911.248,72814.52285,59200.49563,38297.53497,31932.45004,22083.4983,1374116.234
102c198a5e,3135.813782,0,5.281805871,0,1242.395756,0,0,58.51775238,0,0,4442.009097
102f5c2e9f,0,0,0,0,0,0,0,672.6073997,0,0,672.6073997
103113a329,0,0,0,0,0,0,0,9.397346407,0,0,9.397346407
1034f2e866,0,0,0,0,0,0,0,338.9038576,0,0,338.9038576
103d5c3407,0,0,0,0,0,5640.516506,956.6502828,1256.54035,1397,0,9250.707139
10419b44d1,0,0,0,0,0,0,8.612610348,0,0,0,8.612610348
1044f51f41,0,0,32.41495519,0,0,0,0,0,0,0,32.41495519
104c25ee0e,0,0,0,0,69.63164299,0,0,0,0,0,69.63164299
10538d8e93,0,0,0,0,0,0,0,285.4316736,0,0,285.4316736
105866d6e7,0,0,0,0,2569,1850.798262,0,0,6972.54635,1661,13053.34461
10668cf43d,0,0,0,0,0,163.6188355,0,0,0,0,163.6188355
10760432ea,12049,18385,32056.26028,18605.24632,15936.06835,21569.16046,18573.04813,24548.88965,21785.38561,18584,202092.0588
107b1cd96b,0,0,0,113.9158466,0,0,0,0,0,0,113.9158466
1081c5af71,0,0,1515,1473,1463,4236.925345,3786.336533,11797,8860.913835,6889.033367,40021.20908
10b169ea4f,0,0,0,0,0,2.095383884,0,0,0,0,2.095383884
10bc75e0ac,0,0,0,0,0,0,0,0,0,1832.44699,1832.44699
10cb572e02,0,0,0,1033.789729,0,0,0.002693223,0,0,0,1033.792422
10faf3053f,0,0,1515.043834,2159.292616,4866.663174,1639.782145,7320.792338,5541.359285,5209.044648,7140,35391.97804
110a9266a6,0,0,0,0,0,0,0,0,237.3674113,0,237.3674113
1116fb6616,0,0,0,319.4621406,0,0,0,0,0,0,319.4621406
112c481be1,0,0,0,0,641.8074393,0,0,0,0,0,641.8074393
112eea64fc,0,0,0,0,0,0,0,2348.616943,1530,1526.224329,5404.841272
1132c396f2,1647,0,0,0,1374,4692,1352.977163,6150.108812,5662.195868,1504,22382.28184
113339a7df,0,0,0,0,0,0,1141.067931,1562,0,0,2703.067931
113ae1bc7a,0,0,0,0,0,111.4092313,0,0,0,0,111.4092313
11710d4a15,0,0,0,0,0,0,0,119.5664228,0,0,119.5664228
117805ea46,0,240.9907687,0,1339.839701,0,19.23496009,0,0,0,0,1600.06543
1184a71c25,0,0,0,0,0,0,0,553.1369313,0,0,553.1369313
1194e79321,0,0,0,0,0,138.0914602,0,0,0,0,138.0914602
1197418fa3,0,0,0,0,0,27.85815131,0,0,0,0,27.85815131
119fd093e5,0,1503,1862.942818,466.2223569,0,0,0,0,0,0,3832.165175
11ac4749a1,0,0,0,0,0,298.6636084,0,0,0,0,298.6636084
11ad69107b,0,0,0,0,1933.573471,0,0,0,2243.117546,0,4176.691017
11ae4b1681,0,0,0,0,0,0,59.14100958,410.2300042,0,0,469.3710138
11b4567c72,0,0,0,22.03756548,0,0,0,0,0,0,22.03756548
11be3b98cd,0,0,0,0,18.26978471,0,0,0,0,0,18.26978471
11ca50c653,0,0,0,287.6492242,0,0,0,0,0,0,287.6492242
11cc63d172,0,0,1647.497049,2193.02803,3063.925964,0,0,0,0,0,6904.451042
11cea0b54c,0,0,0,0,144.4097265,0,0,0,0,0,144.4097265
11cf86416a,0,0,0,0,0,479.2126756,0,0,0,0,479.2126756
11d6a4c3d9,2945,9027,9663,8728,8041.76523,13133.88032,8246,9002.691741,23315.90178,31911,124014.2391
11d848e103,6995,7502,29034.71702,24728.71183,26467.70778,14030,21302.72031,17784.47657,22763.31833,30330.12308,200938.7749
11db54a24e,0,0,0,0,0,0,3.213449,0,0,0,3.213449
11df9997e9,0,0,0,0,0,140.5122849,0,0,0,0,140.5122849
11e40b2ab9,0,0,69.95863707,0,4067,0,1203,2323.988027,0,0,7663.946664
11f3e15980,0,0,0,936.3808236,0,0,0,0,0,0,936.3808236
11f841b736,0,0,0,0,0,0,0,0,0,250.3795944,250.3795944
121011f8b8,0,0,0,0,0,848.0074951,0,0,0,0,848.0074951
1222521d6d,0,0,0,0,0,0,1074.735779,0,0,0,1074.735779
122bb739f2,0,0,0,0,137.3341542,0,0,0,0,0,137.3341542
123081b531,0,0,0,0,111.2280582,0,0,0,0,0,111.2280582
1241a98388,0,0,0,0,394.102372,0,0,0,0,0,394.102372
1252373cc5,0,0,0,0,1381.939582,0,0,106.468603,527.4273539,2677.205816,4693.041355
1262a7897c,0,0,0,0,0,1420,0,0,0,0,1420
1284de885d,1667,6813,3185,8956,5336.211643,3701.675399,9203.783987,2299.99501,2179.997675,4216.886389,47559.5501
128bec1edf,0,0,0,0,2.1317901,0,0,0,0,0,2.1317901
128e9a3b76,0,0,0,0,0,186.4117251,359.5193032,0.036089494,5726.198769,150.7142682,6422.880155
12a51b28ae,408.5669917,0,953.4242358,878.7461096,0,53.82276478,79.37761735,0,0,0,2373.937719
12a6c8d0d7,0,0,0,0,0,141.3402121,0,0,0,0,141.3402121
12a6d16e7b,0,0,0,0,1128.104939,0,0,0,0,0,1128.104939
12d354e968,0,0,0,0,0,0,0,164.0589813,0,0,164.0589813
12de6e6f74,0,0,0,0,0,35.81124056,0,0,0,0,35.81124056
12e0bc7628,0,0,0,0,0,119.7650929,0,0,0,0,119.7650929
12e4e1238f,0,0,0,844.6436791,1270.671193,0,0,0,0,0,2115.314872
12ed8a8c49,0,0,0,0,0,0,134.861019,0,0,0,134.861019
12ffd1c086,0,0,0,0,0,0,390.955289,1518.203405,0,0,1909.158694
13191e058d,0,0,0,0,7.589699411,5.722585858,5.947691613,0,0,0,19.25997688
132884272a,0,0,0,0,0,0,0,433.7839654,0,0,433.7839654
13299913df,0,0,0,0,0,0,0,0,72.22106342,0,72.22106342
1339b635e9,0,0,0,0,0,0,0,0,1005.81341,0,1005.81341
134a21d339,0,0,2.780157453,0,0,0,0,0,0,0,2.780157453
135002da03,0,0,0,0,0,3359.147383,0,0,0,1224,4583.147383
137e9247b3,0,0,209.405323,0,16.19453032,0,0,0,0,0,225.5998534
13809685d9,0,0,0,0,0,1342.59874,0,0,0,0,1342.59874
138c8134e9,0,0,0,0,0,0,218.4663584,0,0,0,218.4663584
138d371d09,0,0,44.10769025,0,0,0,0,0,0,0,44.10769025
1391e2d128,0,0,0,2564,1918.061852,114.1376429,0,0,0,0,4596.199495
13a3ac6ff0,0,0,0,0,0,0,0,0.690237076,0,0,0.690237076
13acafac8e,0,0,0,0,0,0,0,199.1477606,0,0,199.1477606
13ee3d91ef,0,0,0,0,13.26831504,0,0,0,0,0,13.26831504
1400b75ecd,0,0,0,0,0,1168.622297,0,0,0,0,1168.622297
14118814a5,0,0,0,0,0,0,474.1679865,0,343.575677,0,817.7436635
1414c4d917,0,0,0,0,1890.341515,0,3110.994906,0,0,1239,6240.336421
141752cc47,0,0,0,0,5.52927213,0,0,0,0,0,5.52927213
142f36d137,1506,0,1226,4681.934348,3976.523985,3589.031726,0,0,0,0,14979.49006
1443d58420,0,0,0,0,457.3649949,0,0,0,0,0,457.3649949
1487018250,0,0,0,123.8439965,0,0,0,0,0,0,123.8439965
148fda8da9,0,0,0,0,0,0,55.98668334,0,1.937467052,0,57.92415039
14946fa1ba,0,27.45498322,0,1163.987627,0,702.6245491,359.0255806,0,0,0,2253.09274
14c54b3096,0,0,0,0,1.348629387,0,795.2990204,0,0,0,796.6476498
14d50bebb6,0,0,0,0,0,337.6388092,0,0,0,0,337.6388092
14d5e23511,0,0,0,0,0,0,0,0,38.6044003,0,38.6044003
14dd28899e,0,0,0,70.94851539,0,0,0,0,0,0,70.94851539
14e018bcf5,0,0,0,0,1898,2965.041607,1415.608677,0,3752,0,10030.65028
14e051f232,0,0,0,0,0,0,0,0,0,1319.95485,1319.95485
14e099f903,0,0,230.4983291,0,0,0,0,0,0,0,230.4983291
14e31974ba,0,0,0,0,471.7229713,0,0,0,0,0,471.7229713
14ecc63f2b,0,0,0,0,0,541.5416711,0,0,445.8626241,0,987.4042952
14eea4acbd,0,0,0,0,1095.107986,1048.243961,0.047584544,0,0,0,2143.399531
1500ec61ae,0,0,0,0,39.8082903,0,0,0,0,0,39.8082903
15017cdea0,0,0,0,141.1449496,0,0,0,0,0,0,141.1449496
151a855a1b,27244,54198,11871,21396,14474.68989,24144.1007,13274.92177,16397.37523,16899.22849,0,199899.3161
1523cc1cbd,0,0,0,0,0,0,2.927705561,0,0,0,2.927705561
15247efb9f,0,0,0,0,0,104.2418544,0,643.193312,0,0,747.4351664
15269be5bf,0,0,0,0,0,178.3157914,0,0,0,0,178.3157914
152850b127,0,0,0,0,2991.828354,0,0,6483.111616,4143.407621,5632,19250.34759
15328b550c,0,0,0,0,27.40533125,0,0,0,0,0,27.40533125
15355f93c3,0,0,0,1885.080649,0,0,0,0,0,0,1885.080649
15367720ac,0,0,0,0,0,0,10.95370692,0,0,0,10.95370692
154298edc9,0,0,0,0,1338,12.06030221,1672.023489,0,0,0,3022.083791
1552be43ec,40.06195517,0,1.17E-05,1494.021182,0,1465.470105,1597.810097,0.302668342,3.3771425,7146.956531,11747.99969
155dfa1b56,0,0,0,695.9003162,0,0,0,0,0,0,695.9003162
1579a5177b,0,0,0,0,0,341.9796297,0,0,0,0,341.9796297
15831f78a8,0,0,0,0,0,0,1463,0,32.11598447,5004.702178,6499.818162
15a9a5b993,0,0,0,0,49.81976364,0,0,0,0,0,49.81976364
15ac50de32,0,0,0,0,25.28516986,0,0,0,0,0,25.28516986
15b261c62d,0,0,0,3399.997834,2567,1468,1667.386322,3134,0,3130.374049,15366.7582
15b851b232,0,0,0,0,0,8309.198995,0,5048,1703,0,15060.19899
15c21788fa,0,0,0,0,1845,3948.911192,122.6624547,1784.382927,110.5507716,0,7811.507346
15c6866f3a,0,0,0,0,0,0,0,758.5472828,0.902086099,0,759.4493689
15c757d670,0,0,0,0,0,149.0162883,0,0,0,0,149.0162883
15d6d1fe75,11253.48125,1684.080612,5969.967267,4605,1397,2472,1389.313655,2832,933.1517352,0,32535.99452
15df175615,0,0,0,0,0,0,252.2496785,0,0,5.527248398,257.7769269
15e98c2bdc,0,0,0,0,0,30.21128115,0,0,0,0,30.21128115
1602caa01a,0,0,0,0,14.93360119,0,0,0,0,0,14.93360119
161670c3ba,0,0,0,0,341.8188917,0,0,0,0,0,341.8188917
1627d275d3,1428,0,2910.809754,7458.610127,3679.858101,2044.846324,3273.224353,0,5.400369425,0,20800.74903
1628d34098,0,0,0,0,0,1322.320127,0,0,0,0,1322.320127
1637caa427,0,0,0,0,0,970.6397263,0,105.9171824,0,0,1076.556909
163c80fb31,0,0,0,0,1457,0,0,0,0,0,1457
16438b2030,0,0,0,0,0,0,139.6417725,0,0,0,139.6417725
164e4ae91e,0,0,0,0,0,0,0,385.881056,0,0,385.881056
167f0dbf7f,0,0,0,0,0,5.28893667,0,0,0,0,5.28893667
168a798f18,0,0,0,0,0,0,0,0,139.4444852,0,139.4444852
168c52d7c9,0,0,0,0,634.2916511,0,0,0,0,0,634.2916511
1.69E+74,0,0,0,118.3445645,0,0,0,0,0,0,118.3445645
169d46ab57,0,0,0,0,0,1665,0,2692.566643,1487,0,5844.566643
16c3059187,0,0,0,0,0,0,2932.650631,0,0,0,2932.650631
16d6c78265,0,0,0,0,0,0,0,86.44503539,0,0,86.44503539
16daaddc0f,0,0,0,0,0,171.1668433,0,0,0,0,171.1668433
16ddee6954,0,0,0,0,0,3136.301919,0,2055.339914,0,1814.676627,7006.31846
16e7071f4d,0,0,0,0,1835,0,0,0,0,0,1835
16e77cd51f,0,0,0,0,0,0,0,0,42.62677535,0,42.62677535
16f4bf851c,0,0,0,0,0,4.509506138,447.7530032,0,0,0,452.2625094
171fd36a3a,0,0,1848.539802,0,0,0,0,0,0,0,1848.539802
17228af9a4,0,0,0,0,0,0,0,487.6955707,0,0,487.6955707
1726b54511,0,0,0,150.5490286,0,0,0,0,0,0,150.5490286
173d323be8,0,0,0,0,0,0,31.98389164,2659.86646,0,0,2691.850352
1753710a1b,0,0,0,0,0,977.0711959,0,0,0,0,977.0711959
1754f1590a,0,0,0,1253,85.2838678,3077,5597.341859,1087,0,0,11099.62573
17604c34cd,0,0,0,0,0,646.9921128,0,0,0,0,646.9921128
17639c43ba,0,1009.838447,2334.091259,1658.044819,641.4171965,68.48612683,0,0,0,0,5711.877848
176cc467af,2981,5399,7167.617124,9326,1416,4321.567,3035,12987.55321,5202.31655,3653.166915,55489.2208
176eaebfdd,0,0,0,0,0,0,920.1398949,0,0,0,920.1398949
177cc21df3,0,0,0,0,0,0,1451.581155,0,676.3381394,0,2127.919294
177fd0fdbb,0,0,8.746769665,0,0,0,0,0,0,0,8.746769665
178aee071a,0,0,0,0,67.59595137,0,0,0,0,0,67.59595137
179ef761bf,2865,3545,8464,3626,5443,6095,10317,5418,3670.554615,16585.30944,66028.86405
17a14e3ad8,0,0,0,0,0,0,0,0,276.2211673,0,276.2211673
17ac72cf85,0,0,0,0,0,1009.049339,0,0,0,0,1009.049339
17b4915ad0,0,0,0,1389,2.880089357,0,0,0,2064,0,3455.880089
17b981e6ae,0,0,0,0,0,94.67117216,0,0,0,0,94.67117216
17c33b1092,0,0,0,0,0,0,0,0,99.05328599,0,99.05328599
17c5bd0faf,0,0,0,714.2228239,0,0,0,0,0,0,714.2228239
17ce57e68c,0,0,0,0,0,1191.644593,483.5760526,4116.057929,3898.457365,1952.452035,11642.18797
17e77c8bcb,0,0,0,0,1.08E-05,0,0,1361.837764,0.182921454,0,1362.020696
17e946d5e8,0,0,0,0,0,0,0,0,442.1837671,0,442.1837671
1827049fb7,0,0,0,0,0,0,1046.520264,0,0,0,1046.520264
182a5d4803,0,3.075610792,35.30749977,0,0,0,0,0,0,0,38.38311056
183e5acc4f,0,0,0,0,0,76.43424702,0,0,0,0,76.43424702
1851d9dc65,0,0,88.94955738,0,0,0,0,0,0,0,88.94955738
18569568de,0,0,0,0,0,3554,0,1534,7183.066308,1823,14094.06631
1867f4b46a,0,0,0,0,0,0,211.8623457,0,0,0,211.8623457
1869032605,0,0,0,1715.313111,0,0,33.84935639,0,0,0,1749.162467
186d2b307e,0,0,0,0,117.4951374,0,0,0,0,0,117.4951374
1877c17232,0,0,0,418.8012084,0,0,0,0,0,0,418.8012084
187ba728a2,0,0,0,0,0,1020.616358,3.427751291,0,0,0,1024.044109
18873adb71,0,0,0,1914,646.7544661,0,2242.422092,0,1327,0,6130.176558
1887532cb7,0,0,0,280.3885903,0,0,0,0,0,0,280.3885903
188fe584d0,0,0,0,0,265.4852623,0,2369.545313,2234.704722,2367.891273,7889,15126.62657
189d4e6e94,0,0,0,0,0,13.98945964,0,0,0,0,13.98945964
18a2d1201a,0,0,0,0,0,0,738.0383232,0,0,0,738.0383232
18a74d3f0a,0,0,0,0,378.9515466,0,0,0,0,0,378.9515466
18b06232c0,0,0,0,0,0,1390.888211,817.7164069,0,937.099001,0,3145.703619
18c8975416,0,0,0,554.4889947,1611.229304,0,0,0,0,0,2165.718299
18dd5a43e8,0,0,0,0,82.57454577,0,0,0,0,0,82.57454577
18fa0446cd,0,0,0,0,0,0,1369.114507,0,759.9481514,0,2129.062658
1903e1316b,0,1417,4688,5190,5169,9643,8271.007892,7053.157608,3056,13147,57634.1655
190dc00f58,0,0,0,0,550.7738925,0,0,0,0,0,550.7738925
1912dfca82,0,0,0,1471,1175,0,2041.236495,1422.240725,4956.656046,0,11066.13327
191d2bf171,0,0,0,0,0,0,0,1956.218155,0,0,1956.218155
1924221228,0,0,0,0,369.8083084,0,0,0,0,0,369.8083084
193008c81f,0,0,0,0,1155.34968,0,0,0,0,0,1155.34968
193b4d4327,0,0,0,0,0,0,0,151.2267892,0,0,151.2267892
193ef91026,0,0,0,0,0,0,59.67858368,0,0,0,59.67858368
19487bcab1,0,1268,5034,3133,6955.438619,1490.3576,3219.926052,10632.8843,6912.626505,6259,44905.23308
1950f5ba23,0,0,0,0,0,0,0,1088.080917,0.703721943,0,1088.784639
1964c4afeb,0,0,0,69.28739651,0,0,0,0,0,0,69.28739651
196a77b901,0,0,0,0,0,1894.061836,0,0,0,0,1894.061836
19768bcc98,0,0,0,0,0,468.2365628,0,0,0,0,468.2365628
1978794a3a,0,0,0,0,0,284.0619713,0,574.6286931,0,0,858.6906643
199d7825c7,0,0,0,0,0,0,1033.665874,0,0,0,1033.665874
19ae6e932c,0,0,0,0,0,0,414.6590996,0,0,0,414.6590996
19bdb38189,1425,3283.949317,5791.341672,1569.485368,0,0,0,0,0,0,12069.77636
19c04aa377,0,0,0,0,0,204.7681264,0,0,0,0,204.7681264
19d7c918f7,0,0,0,0,0,462.4060025,0,0,0,0,462.4060025
19dcd1e823,0,0,0,0,194.7515356,0,0,0,0,0,194.7515356
19dd71512e,0,0,0,0,0,50.04640255,0,722.5566794,0,0,772.6030819
19e1d0f99c,0,0,0,0,118.6523954,0,0,0,0,0,118.6523954
19e31ae02b,0,0,0,43.10168947,0,0,0,0,0,0,43.10168947
19e4414343,0,0,0,0,0,1182,0,1134.762029,0,0,2316.762029
19ede2e310,0,0,0,3646,5502,2931,6431,3225,0,0,21735
19f16a5986,0,0,1589,0,0.045316635,1502,8.145773101,1255.620072,6312.866011,0,10667.67717
19f3d8d94d,0,0,0,0,0,7.054917085,0,0,0,0,7.054917085
1a05b55bea,0,0,0,0,1420.969992,42.9750606,1695,3795,0,0,6953.945052
1a0eae5366,0,0,0,0,0,0,0,0,106.0352783,0,106.0352783
1a1010b0eb,0,0,0,0,0,923.9050433,223.9891999,0,0,0,1147.894243
1a2745283a,0,4907,155.8276538,1368,1473.217917,4077.255174,0,0,0,0,11981.30074
1a279e6f86,0,0,0,174.0475552,0,0,0,0,0,0,174.0475552
1a2af4979f,0,0,0,1262.10244,0,0,0,0,0,0,1262.10244
1a39637851,0,0,0,107.5285381,0,0,0,0,0,0,107.5285381
1a58c80a50,0,0,0,0,0,0,0,1190.993844,0,0,1190.993844
1a6d57c2ba,0,0,780.3520274,0,0,0,0,0,0,0,780.3520274
1a82d9b36d,0,0,0,0,0,248.7481317,0,0,0,0,248.7481317
1a87c41cfa,4264,0,0,1491,1452.787136,1154.193048,6270.861658,2942,1695,0,19269.84184
1a87ccbc6a,0,0,3561.228779,362.0650342,0,0,0,0,0,0,3923.293813
1a8816fa9d,0,0,0,0,0,0,0,0,0,1861.015279,1861.015279
1a928d5f47,0,0,0,0,0,0,0,22.63950294,0,0,22.63950294
1ab2c52f10,0,0,0,0,0,0,0,82.14033732,0,0,82.14033732
1ab520f3bf,0,0,0,0,0,260.9028977,0,0,0,0,260.9028977
1ac9c7c6ca,0,0,0,0,0,0,92.86835095,0,0,0,92.86835095
1ad3f4447c,0,0,0,28.26566299,0,0,0,0,0,0,28.26566299
1ad66e1d4b,0,0,0,0,0,2533,0,0,0,0,2533
1adb699665,0,0,0,0,345.2493954,0,0,0,0,0,345.2493954
1adf5e1e00,0,0,0,0,0,262.110434,0,0,0,0,262.110434
1adfea3ab7,0,0,0,455.5598352,0,0,0,0,0,0,455.5598352
1ae55de5d2,0,0,0,380.1639169,0,0,0,0,0,0,380.1639169
1b0a5e4a52,1483,16100,6251,14388,4509,9333.201789,7244,6954,8509.842761,0,74772.04455
1b20fd020d,0,0,0,0,0,1.378214109,0,0,0,0,1.378214109
1b24ab75d9,0,0,0,0,0,1125.020923,0,0,0,0,1125.020923
1b29189577,0,0,0,0,0,367.9064218,0,4.794237338,0,0,372.7006591
1b30855d86,0,0,0,0,0,389.6964052,0,0,0,0,389.6964052
1b32ef1b79,0,312.0278351,300.7369654,0,0,0,0,0,0,0,612.7648004
1b36947e34,0,0,0,0,49.74367818,0,0,0,0,0,49.74367818
1b3854be53,0,0,0,0,18.19328316,0,0,0,0,0,18.19328316
1b3a55a833,0,0,0,0,246.7111239,0,0,0,0,0,246.7111239
1b5fc95402,0,0,0,0,166.3309262,0,0,7.854818436,0,0,174.1857446
1b7ac42abb,0,0,0,0,20.63397187,0,0,0,0,0,20.63397187
1b89135310,0,0,0,0,0,0,303.9526615,0,0,0,303.9526615
1b8f80161e,0,0,0,0,0,379.810533,0,0,0,0,379.810533
1ba7d1358c,0,0,0,0,0,0,0,0,103.5118944,0,103.5118944
1bae17690f,0,0,0,0,308.4926241,0,0,0,0,0,308.4926241
1bb6409b9a,0,0,0,0,0,222.6210995,1062.681298,1737.950203,0,0,3023.2526
1bb83df906,0,0,0,1527,0,0,5479.848002,2776,5176.29536,3084,18043.14336
1bc1dbc993,0,0,0,0,1346.818026,1949,0,0,0,0,3295.818026
1bc759c765,0,0,0,3.990109032,310.3693277,0,0,0,0,0,314.3594367
1be077ce75,0,0,0,0,0,0,0,0,497.7245884,0,497.7245884
1be681c3e1,0,0,0,117.2595426,0,0,1601.545386,0,0,0,1718.804929
1be949b1e8,0,0.001135453,0,0,414.8738755,0,0,0,0,0,414.875011
1befc78f13,0,0,0,0,0,1910.961307,0,0,0,0,1910.961307
1bf16d5968,0,0,0,0,194.9707684,0,0,0,0,0,194.9707684
1bf3822c6d,0,0,19.90363906,0,0,0,0,0,0,0,19.90363906
1bfb63e599,0,0,0,0,0,0,70.71621916,0,0,0,70.71621916
1c11f3f671,0,289.5215871,0,0,2739.995253,1707.945443,1703.942416,2526.910443,4202.244874,1181.891437,14352.45145
1c21353916,0,0,0,0,71.21032493,0,0,0,0,0,71.21032493
1c2cb20522,0,0,0.808731712,0,632.853351,0,0,1844.124385,0,0,2477.786468
1c49c1176a,0,0,11.85343135,0,0,0,0,0,0,0,11.85343135
1c4b0570f1,0,0,0,48.96668521,0,0,0,0,0,0,48.96668521
1c4dd080b3,0,0,0,0,0,0,1366,0,1815.132057,0,3181.132057
1c7bd3cf03,0,2056,3037,0,0,1305.52285,1208,0,0,0,7606.52285
1c84f17a78,0,0,0,4.290263729,0,0,0,0,0,0,4.290263729
1c9603adc5,0,0,0,0,0,0,0,0,0,72.40086619,72.40086619
1cb58accda,0,0,0,0,0,0,0,2048.23473,259.1641236,0,2307.398854
1cb96afd0b,0,0,120.7614969,0,0.295638638,0,0,0,0,0,121.0571355
1cba54d3f8,0,0,0,0,0,85.85155939,0,0,0,0,85.85155939
1cc5c39dfe,5138,6679,13739.00638,13464.23396,4233,9596,1603,1282,0,0,55734.24034
1cc964cb92,0,0,0,316.525283,0,0,0,0,0,0,316.525283
1cd5aa59f1,0,0,0,0,0,76.51475376,0,0,0,0,76.51475376
1cd5c62e8a,0,0,0,0,0,0,214.4460069,0,0,0,214.4460069
1cd6d42993,0,0,0,0,0,122.9087019,0,0,0,0,122.9087019
1cdfd38411,0,0,0,0,0,244.8150966,0,0,0,0,244.8150966
1ce191d950,0,0,0,0,5688.105026,960.8180815,0,4011.751644,5443.766059,0,16104.44081
1ce5fd9405,0,0,0,0,31.24462075,0,0,0,0,0,31.24462075
1cf1001de4,0,0,0,0,1354.965786,0,0,0,0,0,1354.965786
1d041a33a0,0,0,0,0,0,0,465.4756567,0,0,0,465.4756567
1d249828a9,0,0,0,0,0,34.81667202,0,0,0,0,34.81667202
1d25a54570,0,0,3312.896595,267.5568508,87.39556856,1659.736024,1117.582517,2530.057551,0,198.4310001,9173.656107
1d3b323927,0,0,0,0,0,2400.721581,0,0,0,0,2400.721581
1d3e19fe54,0,0,0,0,0,2375.300338,0,0,0,0,2375.300338
1d4c16637a,0,0,0,0,384.4093341,30.10989472,0,0,0,0,414.5192288
1d598c2c1a,0,0,0,0,0,0,54.39307028,0,0,0,54.39307028
1d6fdf382d,0,0,0,1568.478378,0,0,0,0,0,0,1568.478378
1d9dcc765f,0,0,0,0,0,0,0.001763386,3542.293001,0,0,3542.294765
1da09dc2bc,0,0,0,0,0,0,0,0,160.6004807,0,160.6004807
1dac0d8636,0,0,0,0,0,0,538.2493389,0,0,0,538.2493389
1dd979b918,0,0,0,0,40.7901498,0,0,0,0,0,40.7901498
1de1279a91,0,0,0,0,0,0,0,0,0,1948.360426,1948.360426
1de53b8a1e,0,0,0,0,0,0,1537.359097,0,0,0,1537.359097
1df2506f64,0,0,0,0,0,0,0,0,376.7646826,0,376.7646826
1e05b6f16b,0,0,0,0,0,571.2221196,375.6998129,0,0,0,946.9219325
1e0be579e9,0,0,0,0,0,0,702.2628922,0,1516,0,2218.262892
1e174f5d69,0,0,0,3112.957032,0,0,0,0,0,0,3112.957032
1e1cb7c665,0,0,0,1.526200943,0,0,0,0,21.28914638,0,22.81534732
1e1d555eb3,0,0,0,0,0,0,257.3147483,0,0,0,257.3147483
1e40c94996,0,9496,4311,4707,5612,4605.627656,9110.348816,4399,11400.1152,1780.164439,55421.25611
1e449350b7,0,0,0,0,0,0,0,228.4167165,0,0,228.4167165
1e45613009,0,0,0,0,583.7612795,0,0,0,0,0,583.7612795
1e469002fc,0,0,0,156.2573726,0,0,0,0,0,0,156.2573726
1e4a40e975,0,0,0,0,2846.707227,0,1215.595985,0,0,0,4062.303212
1e4aa1a20e,0,1317,2886.733709,253.3063327,1643.487241,3535,5709.101262,0,3025.358003,1705.005603,20074.99215
1e4cde7fa1,0,0,0,1044.833387,0,179.5869174,348.6602967,0,0,0,1573.080601
1e53ea2d8a,0,0,0,0,1370.998273,0,0,0,0,0,1370.998273
1e611c1ef8,0,0,0,0,0,0,16.99909737,0,32.45435571,0,49.45345308
1e6a79e067,9617.518776,5700.878027,3043.469132,1655.286909,593.8036058,0,0,0,0,0,20610.95645
1e78ae0ae2,0,0,0,41.2334742,0,0,0,0,0,0,41.2334742
1e7c8a3bc0,38304.13537,2738,10868.67563,8047.645546,2770,4520.065027,8935.039704,4440.018172,12099,335.2648274,93057.84428
1e81268d11,0,0,0,0,0,0,425.7113003,0,0,0,425.7113003
1e86355a2f,0,0,0,0,0,1303.338397,0,0,0,0,1303.338397
1e8becadfb,0,0,0,0,0,0,116.7524817,0.194448242,1619.897319,0,1736.844249
1ea2109853,0,0,0,0,302.6674645,0,0,0,0,0,302.6674645
1ee13854c9,0,0,0,0,0,0,0,61.33495589,0,0,61.33495589
1ee920facc,0,0,0,0,0,0,615.1473738,0,1308,0,1923.147374
1eea698798,0,0,0,2730.539128,2349.35339,0,5.763234015,3.818222754,1236.026135,0,6325.500109
1ef0233f48,0,0,0,0,0,1648.165037,0,0,1560.259033,0,3208.42407
1ef4daf1fd,0,0,0,0,77.8973352,0,0,0,0,0,77.8973352
1ef7951b7d,0,0,0,0,0,2129.577194,86.35764047,0,0,0,2215.934835
1f0167982c,1680,1655,11154,30898.29466,19825.97949,18053.72901,7618.967998,3687,20136.9984,11576.28176,126286.2513
1f08adf847,0,0,0,0,0,0,0,109.0796839,0,2188,2297.079684
1f3a2ae371,0,0,0,0,0,133.65042,0,0,0,0,133.65042
1f3e6acc99,0,0,0,18.68625301,0,0,0,0,0,0,18.68625301
1f4f631ad0,0,0,0,0,69.51370996,0,0,0,0,0,69.51370996
1f73be6d5a,0,7.276002997,0,0,0,0,0,0,0,0,7.276002997
