LSOA11CD,total_area,area_covered
E01028695,313017.0897044284,304857.4511111296
E01028696,611951.1083121542,602507.655249781
E01028697,319564.55271120503,272515.7430413844
E01028698,877171.7859979741,866524.6223494756
E01028699,491397.71916567144,489646.06066938647
E01028700,472435.5540986724,472435.55409867247
E01028701,306243.8625742785,300621.51330502384
E01028702,834028.8137170211,263935.50339528243
E01028703,354978.91343652946,270362.78781603335
E01028704,386397.90764320357,359000.94686895824
E01028705,315441.1165619137,283506.3245762224
E01028706,211837.0240205674,210034.11234975982
E01028707,220384.22761700995,219298.98924726428
E01028708,13402487.182406286,739185.120915645
E01028709,780969.3380009626,633693.834597538
E01028710,3170475.4511792357,688968.531407842
E01028711,13992485.29605858,1195373.476361479
E01028712,22936204.29265545,853349.6196265784
E01028713,81705572.13363558,1166914.9414944407
E01028714,10705847.569822397,796973.1949225918
E01028715,35734715.24206502,537618.8000876345
E01028716,2677805.4432086544,357866.26171684026
E01028717,10430623.237761471,358066.4729038308
E01028718,302627.9640374916,296617.3549152279
E01028719,713860.8393858699,407948.6169551766
E01028720,38160348.71957732,880663.9191038564
E01028721,566707.1097583383,178520.78421593693
E01028722,2492717.9611903015,449741.3260650977
E01028723,4917382.426996229,567793.3996642601
E01028724,234891.714585788,234891.7145857879
E01028725,1763507.648979458,318222.0349969056
E01028726,37480800.53033236,1451666.7889428004
E01028727,10055219.66315427,1479790.6704215347
E01028728,1214890.9821426026,371131.24503153824
E01028729,7765040.167386451,2255503.9955974948
E01028730,44394669.7459394,1773171.2502060374
E01028731,11054222.797271702,498424.5296537751
E01028732,4293253.859379411,708951.7261369611
E01028733,6618129.165910297,718596.7198192222
E01028734,888658.7706395682,368742.85138460196
E01028735,912901.8598652994,430752.2260443617
E01028736,12525135.382818958,815290.585481717
E01028737,58600440.64125237,1156683.851066281
E01028738,6142968.640402703,541347.6870285195
E01028739,10158634.908942781,721966.5089271166
E01028740,324142.3803916453,293857.5499062037
E01028741,1878838.1411286169,845919.2045644141
E01028742,7997284.017880338,706533.3837604036
E01028743,2445142.868420774,303487.03919893055
E01028744,8244376.067818736,436111.3886351713
E01028745,9374048.476361364,1062945.2420851882
E01028746,6796633.817796153,451179.8071307491
E01028747,13104664.689510293,988095.3810828766
E01028748,700598.1231673723,638832.4134359106
E01028749,22960566.12462788,877620.7433333249
E01028750,1138417.2965344538,457875.8250663924
E01028751,9117288.320851646,2103012.434026816
E01028752,5845890.279968477,705457.2902231901
E01028753,3435566.7932948754,1712246.4361192337
E01028754,7888334.0300247315,806252.2717705289
E01028755,1002059.0026435622,447133.11132153386
E01028756,1010792.6989986144,543819.3838681218
E01028757,7828142.657270332,426562.09603639506
E01028758,615071.0802165343,378662.63158257527
E01028759,382873.30436021887,256757.31685450964
E01028760,352298.62390651816,352298.56039481045
E01028761,354395.8178269602,298965.50586741447
E01028762,62043527.92556031,538884.2457106865
E01028763,25794519.940111723,1020080.1065072779
E01028764,10448647.391809221,565142.9986631991
E01028765,20988797.748415936,648799.1744207032
E01028766,38589597.351951145,953254.2821459585
E01028767,26940898.080985397,980065.9152659525
E01028771,455926.7674980935,377792.0692769397
E01028772,480662.9591412141,368460.5785333795
E01028773,901177.9214956603,363688.0529594597
E01028774,470697.97588217387,282535.8146398243
E01028775,666989.3672339002,332614.43245515885
E01028776,67572574.3496779,923584.7004165503
E01028777,9018657.139913771,439760.60818348674
E01028778,687508.1455205431,372249.67931950703
E01028779,10125929.6515011,531711.765767662
E01028780,5057364.029297319,640101.1427005512
E01028781,1682996.4044590637,361401.6904647863
E01028782,2381516.3523813356,569533.6277129848
E01028783,491222.26479924447,422857.512891455
E01028784,20884277.32109838,1081300.0796927721
E01028785,282927.9475339024,268636.53632446483
E01028786,364792.4865499582,312752.0901017968
E01028787,27714357.517325986,695378.2031808048
E01028788,11775646.220742343,638639.3302318001
E01028789,3185890.9223957607,650827.0727728397
E01028790,5391237.794655176,439197.00145075005
E01028791,4244978.341109389,1030140.4881711501
E01028792,13729141.99683109,815166.5126427038
E01028793,16228500.109150043,545886.261994033
E01028794,7903284.694796097,930158.1690568695
E01028795,55563723.105037354,675430.3993139165
E01028796,24454549.32516266,678974.8993192211
E01028797,24000955.62431057,517801.9296303935
E01028798,26990647.04903075,743785.494096772
E01028799,15103280.896478955,995467.6479334957
E01028800,17586775.839663815,1225741.9796986366
E01028801,24535733.30331571,469579.3471227209
E01028802,15124879.44175137,978927.0084117939
E01028804,6066240.566007524,528334.2789064224
E01028806,30817711.41581332,623255.1749999959
E01028807,457613.4230606034,403090.0284320425
E01028808,825085.9142486807,384007.9334164181
E01028809,218883.83269758386,217758.44774860103
E01028810,439108.99577606097,203771.77783055723
E01028811,813238.9393709443,297027.6560029588
E01028813,253798.2949828703,252156.00504788454
E01028814,412472.6676451476,315310.16438781365
E01028815,302723.4843094333,299550.4814858272
E01028816,243798.59299759046,243798.5929975904
E01028817,323876.87825673184,312999.77647743945
E01028818,940902.6200269476,641942.4054797838
E01028819,506900.89031763654,445818.3007592775
E01028820,1731973.1013752366,709532.2797188058
E01028821,229558.65809363467,229558.65809363467
E01028822,249711.20334842478,208392.01728875833
E01028823,382639.9967929916,295729.1651985545
E01028824,3046018.3207387445,506986.7201762027
E01028825,13285722.857991612,424391.3142374425
E01028826,13404783.480170755,318159.4003708464
E01028827,326630.00609884405,300674.1111751814
E01028828,44194266.91492072,436542.6108617267
E01028829,915578.7951184629,329485.76096326316
E01028830,1422674.2093245676,591098.2193629987
E01028831,2918229.982687283,446732.9362363549
E01028832,900048.8542787263,339877.9391062449
E01028833,789605.8842342829,628586.809405538
E01028834,3585556.1269569993,727502.4553243513
E01028835,562490.6059919933,385817.76075200335
E01028836,242138.03095517927,241624.2121699773
E01028837,253643.40836930647,238564.26325977032
E01028838,866317.7846216081,452468.55393570656
E01028839,5451028.041779538,523398.01918979955
E01028840,1199572.9386607488,355434.2578481288
E01028841,25198354.440413497,282761.500651585
E01028842,33251165.829691853,279350.8865128383
E01028843,60793264.97229757,207720.6146418799
E01028844,19219481.752871808,145690.4303244496
E01028845,13058828.87489149,429935.10247384425
E01028846,47973625.02597103,541889.3242958587
E01028847,42700878.52707598,557152.1642463624
E01028848,2198669.13061805,427552.9185335605
E01028849,4161561.4486279963,345137.7014117937
E01028850,64370525.76790275,329280.9977720382
E01028851,46456637.694421396,311478.76472931274
E01028852,10372862.835525881,470801.91555556445
E01028853,471954.61479252664,336464.98492587684
E01028854,1342369.1858313028,318055.89885754243
E01028855,21409857.98961037,745732.8797676907
E01028856,433945.80767482764,390889.80703905196
E01028857,35794750.12626144,715129.5679083974
E01028858,85806708.21713515,144403.80794449276
E01028859,41151539.15320887,548151.2226750022
E01028860,14737277.772002,1050392.4632632588
E01028861,14558132.203998545,620994.2869150222
E01028862,29751529.469183832,809421.3626306736
E01028863,39337143.40701989,778241.5821723416
E01028864,31471098.79869054,407215.60492018994
E01028865,1063333.350468518,524500.0133460349
E01028866,18917648.005740374,342226.5875039951
E01028867,578272.7780913446,483440.61415224284
E01028868,26690115.339388665,383927.5086981901
E01028869,23899956.11123678,456609.18481458444
E01028870,52081532.16377153,167613.03550223404
E01028871,31180421.91767274,367003.34828170674
E01028872,54164747.18002846,239950.5251571783
E01028873,600346.064403906,569958.4369855241
E01028874,937360.2962379587,506267.16192277666
E01028875,843485.1192775678,572958.3867859783
E01028876,389135.57449975365,389135.5744997537
E01028877,573156.8082156383,432004.8434039428
E01028878,932111.1027819641,644226.3522937542
E01028879,338002.0296382725,338002.0296382725
E01028880,13949151.231568178,520250.00572884607
E01028881,19443549.46494855,712171.593529306
E01028882,66643465.98596622,433070.31089546595
E01028883,39189238.81954197,487846.1916070461
E01028884,1297668.6269585674,414520.03035842703
E01028885,28750578.247966453,790062.9655753918
E01028886,661090.5500982549,439371.7221983518
E01028887,927600.4320065136,407093.4813057805
E01028888,49947147.93552805,361357.00619234267
E01028889,1387000.3514982015,434345.2996790178
E01028890,698478.2662726777,356521.4074413389
E01028891,568553.1282081754,421278.1757035886
E01028892,10079877.884117108,733992.0156332252
E01028893,35626723.87957359,518974.2164692028
E01028894,325255.0877846345,315328.4422531705
E01028895,7519336.247959344,953160.8887925708
E01028896,4702093.153376983,593475.8207427895
E01028897,603191.8653327159,469999.3676186045
E01028898,29056970.2148282,98964.60859531607
E01028899,24734245.876239475,865921.8798786561
E01028902,617132.3393944341,347054.64767621877
E01028903,258510.62825670736,258510.62825670734
E01028904,1216888.467595764,893852.6985971712
E01028905,323692.0612324716,301203.45327207155
E01028906,395999.9787052987,348796.52462314535
E01028907,1116524.5150137022,647142.7010352063
E01028908,166668.01584899361,166668.01584899364
E01028909,485858.189359041,237846.34842308785
E01028910,27298003.684567742,471702.36617779295
E01028911,4188000.020530527,467845.5137840806
E01028912,421105.8804980484,261467.6125988532
E01028913,37384316.20124592,197359.98777228058
E01028914,19678922.39020587,132551.64964256386
E01028915,6264315.202680012,485508.72726930573
E01028916,2712170.4189867172,497070.13781169715
E01028917,440335.62433351885,320170.44757374655
E01028918,24528512.78020511,359386.033871071
E01028919,19555810.924583875,339731.2308786988
E01028920,10313112.121311467,738256.6071349083
E01028921,1824327.6385970234,651372.2836353111
E01028922,32041252.335864473,357193.3145080747
E01028923,26846537.999375105,416583.699118218
E01028924,2252753.1330430647,712483.6693518494
E01028925,9140118.168407144,650730.301096784
E01028926,1203082.348343472,490818.42596564285
E01028927,10006549.70076674,464607.4022702771
E01028928,14351431.147234045,507507.486056731
E01028929,5359085.89362961,281673.76267167414
E01028930,458070.64819491375,325901.3133684184
E01028931,774414.4662837646,398428.8731023431
E01028932,2345770.389430317,1139940.2600406625
E01028933,467819.1681963652,446660.17975542217
E01028934,295490.2009540536,228573.93059246664
E01028935,1149405.2746815877,473686.5951560737
E01028936,6142541.161347454,898567.9575328851
E01028937,1343506.155222142,282485.25395516545
E01028938,306843.5150985962,306843.51509859634
E01028939,551911.3561592158,551911.3561592157
E01028940,701632.6734643221,564674.3940889495
E01028941,1826759.6119840427,929832.4085814896
E01028942,823387.3343419496,691502.119639857
E01028943,514962.03123984236,413907.72881463985
