identifier,LSOA11CD,intersection_area
5b6ff892f6,E01002902,116176.52005179152
5b6ff892f6,E01002861,86845.1569548431
5b6ff892f6,E01004751,85573.63320881051
5b6ff892f6,E01002822,111318.64597139833
5b6ff892f6,E01002862,43837.08596793568
5b6ff892f6,E01004666,87090.87503858034
5b6ff892f6,E01004749,137555.65961031793
5b6ff892f6,E01002823,82620.28043403587
5b6ff892f6,E01004741,56774.343802673466
5b6ff892f6,E01004740,48503.034127143655
5b6ff892f6,E01004745,200477.273136077
5b6ff892f6,E01004747,107147.31825147473
5b6ff892f6,E01004746,39852.9140482288
5b6ff892f6,E01002858,57983.856608811846
5b6ff892f6,E01002859,128335.45718248775
5b6ff892f6,E01004750,232047.542150044
5b6ff892f6,E01002820,168880.94405643642
5b6ff892f6,E01002860,108367.70829808271
5b6ff892f6,E01002821,188934.50912054398
5b6ff892f6,E01004687,153996.51431018944
5b6ff892f6,E01004748,88221.46744310565
5b6ff892f6,E01002863,125856.75594037023
5b6ff892f6,E01002819,205381.22742862123
5b6ff892f6,E01004743,48254.732686539595
5b6ff892f6,E01004744,107116.02676251557
5b6ff892f6,E01004732,69138.96231781025
5b6ff892f6,E01004733,423100.9896911423
5b6ff892f6,E01001856,82521.42955691548
5b6ff892f6,E01001851,98389.95790375955
5b6ff892f6,E01001927,195180.12285626738
5b6ff892f6,E01001895,86323.41738388102
5b6ff892f6,E01001855,72772.15633578459
5b6ff892f6,E01001896,85109.25928720817
5b6ff892f6,E01001853,80793.70671641949
5b6ff892f6,E01001854,66029.87793988052
5b6ff892f6,E01002866,143261.0942185166
5b6ff892f6,E01001858,119240.11010172123
5b6ff892f6,E01001859,107228.67867050786
5b6ff892f6,E01001852,70164.69637025392
5b6ff892f6,E01001865,118152.79034523241
5b6ff892f6,E01001940,85016.37312194944
5b6ff892f6,E01001863,84709.72768674283
5b6ff892f6,E01001857,70294.80568603451
5b6ff892f6,E01001864,73472.5653274676
5b6ff892f6,E01001862,90900.31072176438
5b6ff892f6,E01001941,142103.88522093586
5b6ff892f6,E01001860,90984.17475496417
5b6ff892f6,E01002889,115862.20619209793
5b6ff892f6,E01002825,155390.31721801788
5b6ff892f6,E01002868,187578.3855828179
5b6ff892f6,E01002826,220407.52791558355
5b6ff892f6,E01004688,483989.92514588835
5b6ff892f6,E01002824,123075.44606625478
5b6ff892f6,E01002828,97378.54186941666
5b6ff892f6,E01002827,218067.34762463762
5b6ff892f6,E01002883,116348.35806905996
5b6ff892f6,E01002884,76191.5580895828
5b6ff892f6,E01001355,133740.55669557213
5b6ff892f6,E01001381,279505.7037304579
5b6ff892f6,E01001353,131310.2566308121
5b6ff892f6,E01001356,83447.76447699823
5b6ff892f6,E01001354,187451.09379997334
5b6ff892f6,E01001351,200346.8544869608
5b6ff892f6,E01002869,95393.39152601043
5b6ff892f6,E01001861,72390.67331414322
5b6ff892f6,E01001942,92007.420933642
5b6ff892f6,E01001245,112490.8414343414
5b6ff892f6,E01002873,122049.74238102765
5b6ff892f6,E01001943,285454.6387981947
5b6ff892f6,E01001244,155852.14443145317
5b6ff892f6,E01001945,115055.92141415071
5b6ff892f6,E01001960,82696.82193494921
5b6ff892f6,E01001944,62313.36324894086
5b6ff892f6,E01002871,130056.39784317967
5b6ff892f6,E01001954,85241.74926875798
5b6ff892f6,E01001956,133266.62168509274
5b6ff892f6,E01001946,97621.16773460763
5b6ff892f6,E01001243,211364.2612855178
5b6ff892f6,E01002872,98002.5777843784
5b6ff892f6,E01001955,221225.746740884
5b6ff892f6,E01001959,192379.1857166805
5b6ff892f6,E01002875,159071.16601226953
5b6ff892f6,E01002870,119302.5787231959
5b6ff892f6,E01001203,86851.28321669325
5b6ff892f6,E01001352,72406.39453187864
5b6ff892f6,E01001202,161604.04940872855
5b6ff892f6,E01001200,129302.84680771726
5b6ff892f6,E01001201,123949.50473912794
5b6ff892f6,E01001350,130523.9907327758
5b6ff892f6,E01001242,196356.00885959005
5b6ff892f6,E01001241,306195.2926444097
5b6ff892f6,E01002885,52958.204513073506
5b6ff892f6,E01004695,57069.01356018965
5b6ff892f6,E01004693,82492.3336111353
5b6ff892f6,E01002882,117855.8239529348
5b6ff892f6,E01004694,103513.69812854001
5b6ff892f6,E01004698,91270.95417053095
5b6ff892f6,E01002886,123242.06837296698
5b6ff892f6,E01004700,57152.936615306826
5b6ff892f6,E01004699,116937.84594778615
5b6ff892f6,E01002833,71959.80008578733
5b6ff892f6,E01001961,69014.29562163669
5b6ff892f6,E01001957,75425.2312193738
5b6ff892f6,E01002881,58046.45674022397
5b6ff892f6,E01001958,46297.713642540155
5b6ff892f6,E01002880,64481.30057254828
5b6ff892f6,E01002874,82817.60764167803
5b6ff892f6,E01002879,84952.51458864195
5b6ff892f6,E01002877,159318.44161034675
5b6ff892f6,E01001875,166771.0600124462
5b6ff892f6,E01002831,111842.25865038563
5b6ff892f6,E01004682,90594.20784440891
5b6ff892f6,E01004680,114902.13841685471
5b6ff892f6,E01004686,63120.103930796984
5b6ff892f6,E01004658,101220.66213256074
5b6ff892f6,E01004657,123573.28015685147
5b6ff892f6,E01004714,327259.88962638093
5b6ff892f6,E01004684,79462.7108764906
5b6ff892f6,E01033594,209410.0394763138
5b6ff892f6,E01004663,94075.95862936151
5b6ff892f6,E01004765,263044.1791549401
5b6ff892f6,E01004690,227209.605107359
5b6ff892f6,E01002818,187922.88355975063
5b6ff892f6,E01004731,523136.85227904987
5b6ff892f6,E01004692,130168.60542058099
5b6ff892f6,E01004691,348849.3650220638
5b6ff892f6,E01004689,1765870.1180733184
5b6ff892f6,E01004761,518172.369625751
5b6ff892f6,E01004762,298102.2531578669
5b6ff892f6,E01033595,515368.71367230103
5b6ff892f6,E01004683,130522.90365094636
5b6ff892f6,E01000005,190747.4385142629
5b6ff892f6,E01004291,93518.4080835494
5b6ff892f6,E01004292,124484.48693345377
5b6ff892f6,E01004293,274390.34562915214
5b6ff892f6,E01004297,88974.89787518284
5b6ff892f6,E01004296,121973.1405761522
5b6ff892f6,E01004294,198238.04456473666
5b6ff892f6,E01004295,80172.19503825562
5b6ff892f6,E01004303,168421.59146959707
5b6ff892f6,E01004736,896199.7614353126
5b6ff892f6,E01004734,320340.2062393339
5b6ff892f6,E01004735,476930.2522562098
5b6ff892f6,E01033596,107508.50309832186
5b6ff892f6,E01000919,149922.5275671368
5b6ff892f6,E01004763,290750.2635621451
5b6ff892f6,E01032740,623908.5187382704
5b6ff892f6,E01000918,166578.70018902878
5b6ff892f6,E01004300,49218.03700541316
5b6ff892f6,E01004301,82996.04733017895
5b6ff892f6,E01032768,42157.70792999071
5b6ff892f6,E01032769,100968.80625972533
5b6ff892f6,E01004302,48552.85484892757
5b6ff892f6,E01004305,92044.76697630997
5b6ff892f6,E01032767,133661.87589577454
5b6ff892f6,E01004319,90898.23781680368
5b6ff892f6,E01004304,102481.58741737403
5b6ff892f6,E01004298,92082.6100013196
5b6ff892f6,E01032766,79883.75236416346
5b6ff892f6,E01004288,89057.88976542544
5b6ff892f6,E01004286,135956.8171357021
5b6ff892f6,E01004289,104788.72535031309
5b6ff892f6,E01004321,105245.31588362792
5b6ff892f6,E01004287,85231.48710285306
5b6ff892f6,E01004326,83694.2343738581
5b6ff892f6,E01004325,135435.15752673917
5b6ff892f6,E01004323,70405.08690793448
5b6ff892f6,E01004285,114712.7840236478
5b6ff892f6,E01032739,1643991.8584545879
5b6ff892f6,E01004310,90938.12627452935
5b6ff892f6,E01000002,226210.01592961623
5b6ff892f6,E01000001,133324.97870007603
5b6ff892f6,E01004307,211576.29780674115
5b6ff892f6,E01000003,55467.90370058659
5b6ff892f6,E01033490,125124.89400803694
5b6ff892f6,E01002704,306874.21340602555
5b6ff892f6,E01033489,92236.86330682237
5b6ff892f6,E01033708,334702.07466885797
5b6ff892f6,E01004309,130293.25878191477
5b6ff892f6,E01004283,101688.97777037576
5b6ff892f6,E01004324,77532.96711897285
5b6ff892f6,E01004322,139923.7025364463
5b6ff892f6,E01004306,120255.31488908915
5b6ff892f6,E01004284,172079.81342978578
5b6ff892f6,E01004308,83538.63747478876
5b6ff892f6,E01004290,99753.34409122544
5b6ff892f6,E01004208,161045.9039360188
5b6ff892f6,E01004264,60350.44509956562
5b6ff892f6,E01000914,412317.6094364105
5b6ff892f6,E01000850,190630.6291757233
5b6ff892f6,E01000855,294201.8534290482
5b6ff892f6,E01000917,74790.41160114021
5b6ff892f6,E01000916,147503.78529638448
5b6ff892f6,E01000915,74080.76697684402
5b6ff892f6,E01002724,262623.0168630343
5b6ff892f6,E01000854,190867.72550596946
5b6ff892f6,E01000920,136013.03450388354
5b6ff892f6,E01000853,58450.3185357597
5b6ff892f6,E01002832,76129.82875771819
5b6ff892f6,E01004697,55939.21649710241
5b6ff892f6,E01004654,118466.23756141518
5b6ff892f6,E01004653,91101.49758344889
5b6ff892f6,E01004696,66862.5189705246
5b6ff892f6,E01004652,47334.90845364888
5b6ff892f6,E01004681,177184.3398005893
5b6ff892f6,E01002829,56961.16831190521
5b6ff892f6,E01033607,63109.77138645733
5b6ff892f6,E01033606,27248.693522862577
5b6ff892f6,E01002878,120695.10327862414
5b6ff892f6,E01001240,189001.90990385832
5b6ff892f6,E01001874,364015.52260473557
5b6ff892f6,E01001878,116865.7046099383
5b6ff892f6,E01002876,126517.4673238735
5b6ff892f6,E01002909,99665.71708715615
5b6ff892f6,E01001876,326576.85979410156
5b6ff892f6,E01002856,73758.12917287405
5b6ff892f6,E01002855,99492.2695371891
5b6ff892f6,E01002908,96792.84198204875
5b6ff892f6,E01002830,74291.82603611774
5b6ff892f6,E01004656,126326.76974327347
5b6ff892f6,E01004760,68175.53593750764
5b6ff892f6,E01032513,48301.648505250094
5b6ff892f6,E01032512,117010.96290996183
5b6ff892f6,E01004757,122579.20876228756
5b6ff892f6,E01002854,87866.65876027275
5b6ff892f6,E01004754,69227.24559872663
5b6ff892f6,E01004755,105528.40125866505
5b6ff892f6,E01004703,207405.70613971495
5b6ff892f6,E01033593,92631.06546341434
5b6ff892f6,E01004713,178736.59659498325
5b6ff892f6,E01004661,131807.26574481896
5b6ff892f6,E01004712,95767.91293664201
5b6ff892f6,E01004717,91846.05058227375
5b6ff892f6,E01033604,73167.49461381698
5b6ff892f6,E01004702,166070.85917056134
5b6ff892f6,E01004662,90217.29752627593
5b6ff892f6,E01033603,48446.67476674976
5b6ff892f6,E01000851,135554.8756157679
5b6ff892f6,E01001238,305135.81341315515
5b6ff892f6,E01001273,43667.407136814225
5b6ff892f6,E01001239,295742.7021874052
5b6ff892f6,E01001247,1029170.6321065456
5b6ff892f6,E01001246,758003.0753186787
5b6ff892f6,E01004715,108740.5898622386
5b6ff892f6,E01004660,69063.50327210543
5b6ff892f6,E01004716,146800.33548080336
5b6ff892f6,E01033605,73946.55345433688
5b6ff892f6,E01033602,58573.440822183125
5b6ff892f6,E01004659,105757.20482726995
5b6ff892f6,E01033601,54357.593071612435
5b6ff892f6,E01033598,51672.299527417104
5b6ff892f6,E01004728,72795.94359060527
5b6ff892f6,E01004670,68835.446450993
5b6ff892f6,E01002906,167167.05872670654
5b6ff892f6,E01002905,148731.47346207226
5b6ff892f6,E01002853,61963.294379045066
5b6ff892f6,E01002907,50160.73024867368
5b6ff892f6,E01002904,70471.32854258473
5b6ff892f6,E01002857,54351.18672779874
5b6ff892f6,E01001877,471378.7725319097
5b6ff892f6,E01002852,184825.69872593824
5b6ff892f6,E01004721,117366.2345413899
5b6ff892f6,E01004720,115705.31736954536
5b6ff892f6,E01033600,64111.78203087655
5b6ff892f6,E01004756,58974.74631151646
5b6ff892f6,E01004676,81487.304158047
5b6ff892f6,E01004679,74003.78963140353
5b6ff892f6,E01033608,52743.876819452
5b6ff892f6,E01004705,68131.30090249272
5b6ff892f6,E01004675,88550.01479730169
5b6ff892f6,E01004674,87373.63738278102
5b6ff892f6,E01004701,78314.22046324084
5b6ff892f6,E01004729,59627.07558554332
5b6ff892f6,E01004707,114559.7940747723
5b6ff892f6,E01004678,86562.24301124385
5b6ff892f6,E01004718,72156.18938652596
5b6ff892f6,E01004708,80538.85657413311
5b6ff892f6,E01004706,64569.31007066305
5b6ff892f6,E01004709,89772.86327335834
5b6ff892f6,E01004722,80291.70049660036
5b6ff892f6,E01000544,72667.68264109975
5b6ff892f6,E01004723,94862.03322092377
5b6ff892f6,E01004677,69095.07783942464
5b6ff892f6,E01000944,57492.71266016853
5b6ff892f6,E01000951,49223.69297970147
5b6ff892f6,E01004727,263072.44255125866
5b6ff892f6,E01004725,231172.18622405583
5b6ff892f6,E01004726,188600.2218483114
5b6ff892f6,E01000946,205113.5809740691
5b6ff892f6,E01000949,61245.06545818266
5b6ff892f6,E01000950,57890.52940499182
5b6ff892f6,E01004724,81744.56684025603
5b6ff892f6,E01004730,225681.8011513393
5b6ff892f6,E01004205,118960.112246317
5b6ff892f6,E01004206,69230.15992264324
5b6ff892f6,E01004207,66059.98815864658
5b6ff892f6,E01004317,198060.16703581
5b6ff892f6,E01004261,159482.01869329417
5b6ff892f6,E01004262,127998.72180807243
5b6ff892f6,E01004211,114549.86323746621
5b6ff892f6,E01004263,75454.79308373304
5b6ff892f6,E01004209,59038.85687619424
5b6ff892f6,E01004212,77864.25949304728
5b6ff892f6,E01000852,124338.83517855027
5b6ff892f6,E01000937,82061.55075369662
5b6ff892f6,E01002726,165107.01576380778
5b6ff892f6,E01000943,69987.12365658014
5b6ff892f6,E01000936,87865.61939066512
5b6ff892f6,E01002725,63243.071034020606
5b6ff892f6,E01000940,49132.77691610272
5b6ff892f6,E01000941,41341.526861590326
5b6ff892f6,E01000942,72992.70201902643
5b6ff892f6,E01000945,227170.2055759405
5b6ff892f6,E01002706,137529.16128836185
5b6ff892f6,E01004316,34408.903960559
5b6ff892f6,E01002703,76954.76916217724
5b6ff892f6,E01002701,79508.50497076155
5b6ff892f6,E01004315,92864.58326664349
5b6ff892f6,E01002723,103584.53314261716
5b6ff892f6,E01002702,107696.26418366989
5b6ff892f6,E01001780,109242.72300502338
5b6ff892f6,E01033706,128661.50688212094
5b6ff892f6,E01033711,77900.24121134401
5b6ff892f6,E01002729,126929.21132018947
5b6ff892f6,E01000939,75861.07401734198
5b6ff892f6,E01000938,80747.21674775163
5b6ff892f6,E01000956,155635.35238082235
5b6ff892f6,E01002727,113032.18831828973
5b6ff892f6,E01002728,84822.25331378417
5b6ff892f6,E01000955,63289.23983566403
5b6ff892f6,E01000954,43168.71770354381
5b6ff892f6,E01002711,151001.3708341329
5b6ff892f6,E01002695,118524.69170910564
5b6ff892f6,E01004311,79668.80879700925
5b6ff892f6,E01002707,108653.25433248273
5b6ff892f6,E01001779,138565.41387473585
5b6ff892f6,E01033709,86969.9284848662
5b6ff892f6,E01001784,76855.64400298633
5b6ff892f6,E01001777,151869.7233352441
5b6ff892f6,E01001783,61442.89941497435
5b6ff892f6,E01002803,168292.22614128323
5b6ff892f6,E01001782,118097.43164456394
5b6ff892f6,E01002802,95262.4547121938
5b6ff892f6,E01004199,67145.02046331167
5b6ff892f6,E01004230,109668.10476307911
5b6ff892f6,E01004318,53122.14036894446
5b6ff892f6,E01004266,82223.81533141139
5b6ff892f6,E01004198,95917.19448092107
5b6ff892f6,E01032786,53404.047445410884
5b6ff892f6,E01004200,53942.88980434638
5b6ff892f6,E01004228,125770.84387655935
5b6ff892f6,E01004201,122584.46094939872
5b6ff892f6,E01004197,160977.97138133293
5b6ff892f6,E01001781,80108.74091194804
5b6ff892f6,E01001776,102249.70595797614
5b6ff892f6,E01001755,103148.66547422903
5b6ff892f6,E01002801,104434.98868345759
5b6ff892f6,E01002800,82127.93898670508
5b6ff892f6,E01002794,182885.3209198899
5b6ff892f6,E01001773,108138.54159671527
5b6ff892f6,E01002798,137775.79331697128
5b6ff892f6,E01001754,109996.37689590806
5b6ff892f6,E01002799,84785.44318497053
5b6ff892f6,E01001774,130862.1369096391
5b6ff892f6,E01004202,88766.02435404217
5b6ff892f6,E01001775,90244.5885869226
5b6ff892f6,E01004234,146794.49877330687
5b6ff892f6,E01004233,72884.52270381225
5b6ff892f6,E01001837,106733.7807828342
5b6ff892f6,E01001821,66597.90347593166
5b6ff892f6,E01001820,83381.51530283799
5b6ff892f6,E01033712,142265.2940894324
5b6ff892f6,E01001836,129258.70074643382
5b6ff892f6,E01002697,109668.54231392808
5b6ff892f6,E01000952,85643.52251114191
5b6ff892f6,E01002696,149571.3649769634
5b6ff892f6,E01002694,71074.27543179097
5b6ff892f6,E01000953,370030.5274573139
5b6ff892f6,E01002710,141553.17856397954
5b6ff892f6,E01000959,72977.81734690802
5b6ff892f6,E01000958,202358.96540705263
5b6ff892f6,E01002709,79792.75901242586
5b6ff892f6,E01002700,172247.11542833818
5b6ff892f6,E01001752,118944.52207010295
5b6ff892f6,E01001772,66743.03638955565
5b6ff892f6,E01001753,73384.12328709415
5b6ff892f6,E01002793,104505.06927939825
5b6ff892f6,E01002797,107128.41474152329
5b6ff892f6,E01001750,144072.55051740297
5b6ff892f6,E01002721,95419.97921020571
5b6ff892f6,E01002722,84478.28674709133
5b6ff892f6,E01002792,106238.02688040529
5b6ff892f6,E01033707,97063.93781252038
5b6ff892f6,E01000579,96524.93321538356
5b6ff892f6,E01004719,97507.75803719547
5b6ff892f6,E01000586,136108.20921483607
5b6ff892f6,E01000532,88990.30492125431
5b6ff892f6,E01000531,90708.77759972106
5b6ff892f6,E01000585,93587.67636626904
5b6ff892f6,E01033485,109682.05588196605
5b6ff892f6,E01000535,174174.9915563737
5b6ff892f6,E01033455,61139.76869675571
5b6ff892f6,E01000584,118594.71365750431
5b6ff892f6,E01000552,88221.57475178491
5b6ff892f6,E01004650,173457.85024909684
5b6ff892f6,E01004711,70566.08896141304
5b6ff892f6,E01004651,100602.61001892806
5b6ff892f6,E01004710,106007.86951258991
5b6ff892f6,E01000551,123164.65842473735
5b6ff892f6,E01004648,215190.64695259236
5b6ff892f6,E01000583,160920.22931447945
5b6ff892f6,E01000550,141804.54791492783
5b6ff892f6,E01000549,104862.07218419347
5b6ff892f6,E01000530,172029.6785836823
5b6ff892f6,E01000525,128613.4448454332
5b6ff892f6,E01000582,179403.329631205
5b6ff892f6,E01000534,153506.17283028088
5b6ff892f6,E01000581,158008.466315582
5b6ff892f6,E01000524,154006.62649657895
5b6ff892f6,E01000533,170063.17932897466
5b6ff892f6,E01000580,224246.83940760337
5b6ff892f6,E01000493,179877.49662872506
5b6ff892f6,E01000523,137469.75597113665
5b6ff892f6,E01000947,140214.71536545042
5b6ff892f6,E01000948,153889.17533648934
5b6ff892f6,E01004647,196393.41298419988
5b6ff892f6,E01004649,192559.80560215234
5b6ff892f6,E01000860,86121.2950688098
5b6ff892f6,E01000967,238119.7967549392
5b6ff892f6,E01000862,155774.4446658036
5b6ff892f6,E01000863,160995.67304673683
5b6ff892f6,E01000861,112572.4646581667
5b6ff892f6,E01000963,191719.99918697297
5b6ff892f6,E01000930,113058.43685590004
5b6ff892f6,E01004646,211218.7157311011
5b6ff892f6,E01000929,89364.45476312468
5b6ff892f6,E01000548,107831.57490984084
5b6ff892f6,E01000547,76533.14577129962
5b6ff892f6,E01000935,46008.85143596664
5b6ff892f6,E01000934,71786.51956077352
5b6ff892f6,E01000933,107885.05520891769
5b6ff892f6,E01000546,92593.33663119299
5b6ff892f6,E01000961,107029.18110417004
5b6ff892f6,E01000521,140908.0084813878
5b6ff892f6,E01000492,160444.6599208556
5b6ff892f6,E01000491,351005.85253221355
5b6ff892f6,E01000522,119652.60692787281
5b6ff892f6,E01000643,334479.9760146034
5b6ff892f6,E01000489,262069.8852204003
5b6ff892f6,E01000528,108052.51279832934
5b6ff892f6,E01000527,127699.78748351395
5b6ff892f6,E01000490,122737.35239736053
5b6ff892f6,E01000488,159234.5116075543
5b6ff892f6,E01000966,128967.70873394483
5b6ff892f6,E01000545,109772.24620194818
5b6ff892f6,E01000932,66600.26392413097
5b6ff892f6,E01000931,138952.97136877087
5b6ff892f6,E01000962,95255.33020746184
5b6ff892f6,E01000965,109996.27381448816
5b6ff892f6,E01000968,80956.57172967744
5b6ff892f6,E01000960,115286.50638145643
5b6ff892f6,E01000964,116643.19605048848
5b6ff892f6,E01000883,139786.16093630294
5b6ff892f6,E01000495,158855.03119811116
5b6ff892f6,E01000494,207615.6278191585
5b6ff892f6,E01000644,120351.65993043852
5b6ff892f6,E01000526,123103.08483433239
5b6ff892f6,E01000638,110689.96776431262
5b6ff892f6,E01000640,126709.00702581175
5b6ff892f6,E01000642,151255.6761503398
5b6ff892f6,E01000508,201074.89325200205
5b6ff892f6,E01000639,86329.96050025246
5b6ff892f6,E01000637,71029.27666224158
5b6ff892f6,E01000844,115076.03395701213
5b6ff892f6,E01000905,85638.81094844715
5b6ff892f6,E01000842,103357.63372184077
5b6ff892f6,E01000927,102465.95131195705
5b6ff892f6,E01000843,82845.75073594283
5b6ff892f6,E01000902,80867.37630402562
5b6ff892f6,E01000882,120149.22450218881
5b6ff892f6,E01000900,101107.61955809122
5b6ff892f6,E01000901,106462.14534584265
5b6ff892f6,E01000903,102784.00721469968
5b6ff892f6,E01000973,162331.81353124772
5b6ff892f6,E01000974,107005.1327262204
5b6ff892f6,E01000876,103256.73758312981
5b6ff892f6,E01000972,130496.26036546438
5b6ff892f6,E01000970,67017.45721064563
5b6ff892f6,E01000875,90766.60079214517
5b6ff892f6,E01000971,82011.45054781351
5b6ff892f6,E01000881,147340.01848313177
5b6ff892f6,E01000969,140547.170815287
5b6ff892f6,E01000873,123883.76808176596
5b6ff892f6,E01002715,57716.011535930695
5b6ff892f6,E01002714,98860.98535276165
5b6ff892f6,E01000957,103054.59463293782
5b6ff892f6,E01002699,91007.61931740136
5b6ff892f6,E01002708,254544.2037195407
5b6ff892f6,E01000868,69140.81055682231
5b6ff892f6,E01000867,80604.62896741947
5b6ff892f6,E01002790,74378.14862988958
5b6ff892f6,E01002698,106143.16314942928
5b6ff892f6,E01002712,99120.25937171293
