rcaCode,rcaParameter,rcaDateDesignation,rcaStartDate,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,ReportNetEnvelopeFileId
FRSA_RI_06331,aN,20170413,20240413,,,,47935
FRSA_RI_05020,aP,20100604,20170604,,,,47935
FRSA_RI_06332,aN,20170413,20240413,,,,47935
FRSA_RI_05021,aP,20100604,20170604,,,,47935
FRSA_RI_06333,aN,20170413,20240413,,,,47935
FRSA_RI_05113,aP,20100604,20170604,,,,47935
FRSA_RI_06334,aN,20170413,20240413,,,,47935
FRSA_RI_05114,aP,20100604,20170604,,,,47935
FRSA_RI_06335,aN,20170413,20240413,,,,47935
FRSA_RI_05216,aP,20100604,20170604,,,,47935
FRSA_RI_06337,aN,20170413,20240413,,,,47935
FRSA_RI_06301,aP,20100604,20170604,,,,47935
FRSA_RI_06302,aP,20100604,20170604,,,,47935
FRSA_RI_06340,aN,20170413,20240413,,,,47935
FRSA_RI_06303,aP,20100604,20170604,,,,47935
FRSA_RI_06341,aN,20170413,20240413,,,,47935
FRSA_RI_06304,aP,20100604,20170604,,,,47935
FRSA_RI_06305,aP,20100604,20170604,,,,47935
FRSA_RI_06306,aP,20100604,20170604,,,,47935
FRSA_RI_06307,aP,20100604,20170604,,,,47935
FRSA_RI_06345,aN,20170413,20240413,,,,47935
FRSA_RI_06308,aP,20100604,20170604,,,,47935
FRSA_RI_06346,aN,20170413,20240413,,,,47935
FRSA_RI_06309,aP,20100604,20170604,,,,47935
FRSA_RI_06310,aP,20100604,20170604,,,,47935
FRSA_RI_06311,aP,20100604,20170604,,,,47935
FRSA_RI_06349,aN,20170413,20240413,,,,47935
FRSA_RI_06312,aP,20100604,20170604,,,,47935
FRSA_RI_06313,aP,20100604,20170604,,,,47935
FRSA_RI_06314,aP,20100604,20170604,,,,47935
FRSA_RI_06352,aN,20170413,20240413,,,,47935
FRSA_RI_06315,aP,20100604,20170604,,,,47935
FRSA_RI_06316,aP,20100604,20170604,,,,47935
FRSA_RI_06317,aP,20100604,20170604,,,,47935
FRSA_RI_06318,aP,20100604,20170604,,,,47935
FRSA_RI_07001,aN,20191018,20170604,,,,47935
FRSA_RI_06319,aP,20100604,20170604,,,,47935
FRSA_RI_07002,aN,20191018,20170604,,,,47935
SICM-SI512VT51,aP,20010513,20080513,,,,49270
SICM-SI512VT52,aN,20010513,20080513,,,,49270
SICM-SI512VT52,aP,20010513,20080513,,,,49270
SICM-SI518VT3,aN,20070609,20140609,,,,49270
SICM-SI518VT3,aP,20070609,20140609,,,,49270
SICM-SI5212VT1,aN,20010513,20080513,,,,49270
SICM-SI5212VT1,aP,20010513,20080513,,,,49270
SICM-SI5212VT2,aN,20010513,20080513,,,,49270
SICM-SI5212VT2,aP,20010513,20080513,,,,49270
SICM-SI5212VT3,aN,20010513,20080513,,,,49270
SICM-SI5212VT3,aP,20010513,20080513,,,,49270
SICM-SI5212VT4,aN,20010513,20080513,,,,49270
SICM-SI5212VT4,aP,20010513,20080513,,,,49270
SICM-SI52VT11,aN,20010513,20080513,,,,49270
SICM-SI52VT11,aP,20010513,20080513,,,,49270
SICM-SI52VT15,aN,20010513,20080513,,,,49270
SICM-SI52VT15,aP,20010513,20080513,,,,49270
SICM-SI52VT19,aN,20010513,20080513,,,,49270
SICM-SI52VT19,aP,20010513,20080513,,,,49270
SICM-SI5VT1,aN,20070609,20080513,,,,49270
SICM-SI5VT1,aP,20070609,20080513,,,,49270
SICM-SI5VT2,aN,20070609,20140609,,,,49270
SICM-SI5VT2,aP,20070609,20140609,,,,49270
SICM-SI5VT3,aN,20070609,20140609,,,,49270
SICM-SI5VT3,aP,20070609,20140609,,,,49270
SICM-SI5VT4,aN,20070609,20140609,,,,49270
SICM-SI5VT4,aP,20070609,20140609,,,,49270
SICM-SI5VT5,aN,20070609,20140609,,,,49270
SICM-SI5VT5,aP,20070609,20140609,,,,49270
SICM-SI5VT6,aN,20070609,20080513,,,,49270
SICM-SI5VT6,aP,20070609,20080513,,,,49270
SICM-SI5VTA,aN,20070609,20140609,,,,49270
SICM-SI5VTA,aP,20070609,20140609,,,,49270
SICM-SI626VT,aN,20070609,20140609,,,,49270
SICM-SI626VT,aP,20070609,20140609,,,,49270
SICM-SI628VT,aN,20070609,20140609,,,,49270
SICM-SI628VT,aP,20070609,20140609,,,,49270
SICM-SI62VT13,aN,20070609,20140609,,,,49270
SICM-SI62VT13,aP,20070609,20140609,,,,49270
SICM-SI62VT70,aN,20070609,20140609,,,20070609,49270
SICM-SI62VT70,aP,20070609,20140609,,,20070609,49270
SICM-SI66VT101,aN,20070609,20140609,,,,49270
SICM-SI66VT101,aP,20070609,20140609,,,,49270
SICM-SI66VT102,aN,20070609,20140609,,,,49270
SICM-SI66VT102,aP,20070609,20140609,,,,49270
SICM-SI6VT119,aN,20070609,20140609,,,,49270
SICM-SI6VT119,aP,20070609,20140609,,,,49270
SICM-SI6VT157,aN,20070609,20140609,,,,49270
SICM-SI6VT157,aP,20070609,20140609,,,,49270
SICM-SI6VT330,aN,20070609,20140609,,,,49270
SICM-SI6VT330,aP,20070609,20140609,,,,49270
SILK-SI1128VT,aN,20070609,20140609,,,20070609,49270
SILK-SI1128VT,aP,20070609,20140609,,,20070609,49270
SILK-SI112VT3,aN,20070609,20140609,,,,49270
SILK-SI112VT3,aP,20070609,20140609,,,,49270
SILK-SI141VT2,aN,20010513,20080513,,,,49270
SILK-SI141VT2,aP,20010513,20080513,,,,49270
SILK-SI1624VT,aN,20090822,20160822,,,,49270
SILK-SI1624VT,aP,20090822,20160822,,,,49270
SILK-SI1668VT,aN,20070609,20140609,,,,49270
SILK-SI1668VT,aP,20070609,20140609,,,,49270
SILK-SI168VT3,aN,20070609,20140609,,,,49270
SILK-SI168VT3,aP,20070609,20140609,,,,49270
HRCA_61011044,aN,20110101,20180101,,,,49272
HRCA_61011044,aP,20110101,20180101,,,,49272
HRCA_61011045,aN,20110101,20180101,,,,49272
HRCA_61011045,aP,20110101,20180101,,,,49272
HRCA_61011046,aN,20110101,20180101,,,,49272
HRCA_61011046,aP,20110101,20180101,,,,49272
HRCA_61011047,aN,20110101,20180101,,,,49272
HRCA_61011047,aP,20110101,20180101,,,,49272
HRCA_61011049,aN,20110101,20180101,,,,49272
HRCA_61011049,aP,20110101,20180101,,,,49272
HRCA_61011050,aN,20110101,20180101,,,,49272
HRCA_61011050,aP,20110101,20180101,,,,49272
HRCA_61011051,aN,20110101,20180101,,,,49272
HRCA_61011051,aP,20110101,20180101,,,,49272
HRCA_61011052,aN,20110101,20180101,,,,49272
HRCA_61011052,aP,20110101,20180101,,,,49272
HRCA_61011053,aN,20110101,20180101,,,,49272
HRCA_61011053,aP,20110101,20180101,,,,49272
HRCM_41031000,aN,20110101,20180101,,,,49272
HRCM_41031000,aP,20110101,20180101,,,,49272
HRCM_41031003,aN,20110101,20180101,,,,49272
HRCM_41031003,aP,20110101,20180101,,,,49272
HRCM_41031012,aN,20110101,20180101,,,,49272
HRCM_41031012,aP,20110101,20180101,,,,49272
HRCM_41031013,aN,20110101,20180101,,,,49272
HRCM_41031013,aP,20110101,20180101,,,,49272
HRCM_41031014,aN,20110101,20180101,,,,49272
HRCM_41031014,aP,20110101,20180101,,,,49272
HRCM_41031017,aN,20110101,20180101,,,,49272
HRCM_41031017,aP,20110101,20180101,,,,49272
HRCM_41031018,aP,20110101,20180101,,,,49272
HRCM_41031018,aN,20110101,20180101,,,,49272
HRCM_41031022,aP,20110101,20180101,,,,49272
HRCM_41031022,aN,20110101,20180101,,,,49272
HRCM_41031031,aP,20110101,20180101,,,,49272
HRCM_41031031,aN,20110101,20180101,,,,49272
HRCM_41031048,aP,20110101,20180101,,,,49272
HRCM_41031048,aN,20110101,20180101,,,,49272
HRCM_62011001,aN,20110101,20180101,,,,49272
HRCM_62011001,aP,20110101,20180101,,,,49272
HRCM_62011002,aN,20110101,20180101,,,,49272
HRCM_62011002,aP,20110101,20180101,,,,49272
HRCM_62011004,aN,20110101,20180101,,,,49272
HRCM_62011004,aP,20110101,20180101,,,,49272
HRCM_62011005,aN,20110101,20180101,,,,49272
HRCM_62011005,aP,20110101,20180101,,,,49272
HRCM_62011006,aN,20110101,20180101,,,,49272
HRCM_62011006,aP,20110101,20180101,,,,49272
HRCM_62011007,aP,20110101,20180101,,,,49272
HRCM_62011007,aN,20110101,20180101,,,,49272
HRCM_62011008,aP,20110101,20180101,,,,49272
HRCM_62011008,aN,20110101,20180101,,,,49272
HRCM_62011009,aP,20110101,20180101,,,,49272
HRCM_62011009,aN,20110101,20180101,,,,49272
HRCM_62011010,aP,20110101,20180101,,,,49272
HRCM_62011010,aN,20110101,20180101,,,,49272
HRCM_62011011,aN,20110101,20180101,,,,49272
HRCM_62011011,aP,20110101,20180101,,,,49272
ITCM20CSA000000068,aP,20060404,19981231,,,,49342
ITCM20CSA000000069,aP,20060404,19981231,,,,49342
ITCM20CSA000000069,aN,20060404,19981231,,,,49342
ITCM20CSA000000070,aN,20060404,19981231,,,,49342
ITCM20CSA000000070,aP,20060404,19981231,,,,49342
ITCM20CSA000000071,aP,20060404,19981231,,,,49342
ITCM20CSA000000071,aN,20060404,19981231,,,,49342
ITCM20CSA000000072,aP,20060404,19981231,,,,49342
ITCM20CSA000000072,aN,20060404,19981231,,,,49342
ITCM20CSA000000073,aN,20060404,19981231,,,,49342
ITCM20CSA000000073,aP,20060404,19981231,,,,49342
ITCM20CSA000000074,aP,20060404,19981231,,,,49342
ITCM20CSA000000074,aN,20060404,19981231,,,,49342
ITCM20CSA000000075,aN,20060404,19981231,,,,49342
ITCM20CSA000000075,aP,20060404,19981231,,,,49342
ITCM20CSA000000076,aP,20060404,19981231,,,,49342
ITCM20CSA000000076,aN,20060404,19981231,,,,49342
ITCM20CSA000000077,aN,20060404,19981231,,,,49342
ITCM20CSA000000077,aP,20060404,19981231,,,,49342
ITCM20CSA000000078,aN,20060404,19981231,,,,49342
ITCM20CSA000000078,aP,20060404,19981231,,,,49342
ITCM20CSA000000079,aN,20060404,19981231,,,,49342
ITCM20CSA000000079,aP,20060404,19981231,,,,49342
ITCM20CSA000000080,aN,20060404,19981231,,,,49342
ITCM20CSA000000080,aP,20060404,19981231,,,,49342
ITCM20CSA000000081,aP,20060404,19981231,,,,49342
ITCM20CSA000000081,aN,20060404,19981231,,,,49342
ITCM20CSA000000082,aN,20060404,19981231,,,,49342
ITCM20CSA000000082,aP,20060404,19981231,,,,49342
ITCM20CSA000000083,aN,20060404,19981231,,,,49342
ITCM20CSA000000083,aP,20060404,19981231,,,,49342
ITCM20CSA000000084,aP,20060404,19981231,,,,49342
ITCM20CSA000000084,aN,20060404,19981231,,,,49342
ITCM20CSA000000085,aP,20060404,19981231,,,,49342
ITCM20CSA000000085,aN,20060404,19981231,,,,49342
ITCM20CSA000000086,aN,20060404,19981231,,,,49342
ITCM20CSA000000086,aP,20060404,19981231,,,,49342
ITCM20CSA000000087,aN,20060404,19981231,,,,49342
ITCM20CSA000000087,aP,20060404,19981231,,,,49342
ITCM20CSA000000088,aN,20060404,19981231,,,,49342
ITCM20CSA000000088,aP,20060404,19981231,,,,49342
ITCM20CSA000000089,aP,20060404,19981231,,,,49342
ITCM20CSA000000089,aN,20060404,19981231,,,,49342
ITCM20CSA000000090,aN,20060404,19981231,,,,49342
ITCM20CSA000000090,aP,20060404,19981231,,,,49342
ITCM20CSA000000091,aN,20060404,19981231,,,,49342
ITCM20CSA000000091,aP,20060404,19981231,,,,49342
ITCM20CSA000000092,aP,20060404,19981231,,,,49342
ITCM20CSA000000092,aN,20060404,19981231,,,,49342
ITCM20CSA000000093,aP,20060404,19981231,,,,49342
ITCM20CSA000000093,aN,20060404,19981231,,,,49342
ITCM20CSA000000094,aN,20060404,19981231,,,,49342
ITCM20CSA000000094,aP,20060404,19981231,,,,49342
ITCM20CSA000000095,aP,20060404,19981231,,,,49342
ITCM20CSA000000095,aN,20060404,19981231,,,,49342
ITCM20CSA000000096,aP,20060404,19981231,,,,49342
ITCM20CSA000000096,aN,20060404,19981231,,,,49342
ITCM20CSA000000097,aP,20060404,19981231,,,,49342
ITCM20CSA000000097,aN,20060404,19981231,,,,49342
ITCM20CSA000000098,aP,20060404,19981231,,,,49342
UKENCA52,aN,19980730,20050730,,,,49197
UKENCA55,aN,19980730,20050730,,,,49197
UKENCA56,aN,19980730,20050730,,,,49197
UKENCA78SFW,c,20030521,20030521,Shellfish Waters Directive,78,,49197
UKENCA98,aN,20020627,20090627,,,,49197
UKENCL113,aP,20020627,20090627,,,,49197
UKENLK1,aP,19940518,20010518,,,,49197
UKENLK108,aP,20020627,20090627,,,,49197
UKENLK120,aP,20071015,20141015,,,,49197
UKENLK3,c,19940518,19940518,Bathing Water Directive,45625,,49197
UKENLK30,aP,19940518,20010518,,,,49197
UKENLK60,aP,19980730,20050730,,,,49197
UKENMI_CM10,aP,19940518,20010518,,,,49197
UKENMI_CM100,aP,20020627,20090627,,,,49197
UKENMI_CM101,aP,20020627,20090627,,,,49197
UKENMI_CM102,aP,20020627,20090627,,,,49197
UKENMI_CM103,aP,20020627,20090627,,,,49197
UKENMI_CM104,aP,20020627,20090627,,,,49197
UKENMI_CM105,aP,20020627,20090627,,,,49197
UKENMI_CM106,aP,20020627,20090627,,,,49197
UKENMI_CM108,aP,20020627,20090627,,,,49197
UKENMI_CM130,aP,20071015,20141015,,,,49197
UKENMI_CM131,aP,20071015,20141015,,,,49197
UKENMI_CM132,aP,20071015,20141015,,,,49197
UKENMI_CM133,aP,20071015,20141015,,,,49197
UKENMI_CM135,aP,20071015,20141015,,,,49197
UKENMI_CM137,aP,20071015,20141015,,,,49197
UKENMI_CM138,aP,20071015,20141015,,,,49197
UKENMI_CM139,aP,20071015,20141015,,,,49197
UKENMI_CM145,aP,20111114,20181114,,,,49197
UKENMI_CM152,aP,20111114,20181114,,,,49197
UKENMI_CM153,aP,20111114,20181114,,,,49197
UKENMI_CM37,aP,19980730,20050730,,,,49197
UKENMI_CM38,aP,19980730,20050730,,,,49197
UKENMI_CM41,aP,19980730,20050730,,,,49197
UKENMI_CM42,aP,19980730,20050730,,,,49197
UKENMI_CM43,aP,19980730,20050730,,,,49197
UKENMI_CM8,aP,19940518,20010518,,,,49197
UKENMI_CM87,b,20020305,20090305,,,,49197
UKENMI_CM9,aP,19940518,20010518,,,,49197
UKENNE_CM76,aP,19980730,20050730,,,,49197
UKENNE_CM79,aP,19980730,20050730,,,,49197
UKENNE_CM80,aP,19980730,20050730,,,,49197
UKENNE_CM96,aP,20020627,20090627,,,,49197
UKENNE_CM97,aP,20020627,20090627,,,,49197
UKENNE_CM98,aN,20020627,20090627,,,,49197
UKENNE_CM99,aP,20020627,20090627,,,,49197
UKENNW_CM1,aP,19940518,20010518,,,,49197
UKENNW_CM142,aP,20071015,20141015,,,,49197
UKENNW_CM143,aP,20071015,20141015,,,,49197
UKENNW_CM151,aP,20111114,20181114,,,,49197
UKENNW_CM154,aP,20111114,20181114,,,,49197
UKENNW_CM155,aP,20111114,20181114,,,,49197
UKENNW_CM156,aP,20111114,20181114,,,,49197
UKENNW_CM2,aP,19940518,20010518,,,,49197
UKENNW_CM3,c,19940518,19940518,Bathing Water Directive,45625,,49197
UKENNW_CM35,aP,19980730,20050730,,,,49197
UKENNW_CM4,aP,19940518,20010518,,,,49197
UKENNW_CM6,aP,19940518,20010518,,,,49197
UKENNW_CM94,aP,20020627,20090627,,,,49197
UKENNW_CM95,aP,20020627,20090627,,,,49197
UKENRI10,aP,19940518,20010518,,,,49197
UKENRI100,aP,20020627,20090627,,,,49197
UKENRI101,aP,20020627,20090627,,,,49197
UKENRI102,aP,20020627,20090627,,,,49197
UKENRI103,aP,20020627,20090627,,,,49197
UKENRI104,aP,20020627,20090627,,,,49197
UKENRI105,aP,20020627,20090627,,,,49197
UKENRI106,aP,20020627,20090627,,,,49197
SILK-SI38VT34,aN,20010513,20080513,,,,49270
SILK-SI38VT34,aP,20010513,20080513,,,,49270
SILK-SI3VT5172,aN,20090822,20160822,,,,49270
SILK-SI3VT5172,aP,20090822,20160822,,,,49270
SILK-SI434VT52,aN,20010513,20080513,,,,49270
SILK-SI434VT52,aP,20010513,20080513,,,,49270
SILK-SI442VT12,aN,20010513,20080513,,,,49270
SILK-SI442VT12,aP,20010513,20080513,,,,49270
SILK-SI5212VT1,aN,20010513,20080513,,,,49270
SILK-SI5212VT1,aP,20010513,20080513,,,,49270
SILK-SI5212VT3,aN,20010513,20080513,,,,49270
SILK-SI5212VT3,aP,20010513,20080513,,,,49270
SIRI-SI111VT5,aN,20010513,20080513,,,,49270
SIRI-SI111VT5,aP,20010513,20080513,,,,49270
SIRI-SI111VT7,aN,20010513,20080513,,,,49270
SIRI-SI111VT7,aP,20010513,20080513,,,,49270
SIRI-SI112VT7,aN,20090822,20160822,,,,49270
SIRI-SI112VT7,aP,20090822,20160822,,,,49270
SIRI-SI112VT9,aN,20090822,20160822,,,,49270
SIRI-SI112VT9,aP,20090822,20160822,,,,49270
SIRI-SI114VT3,aN,20090822,20160822,,,,49270
SIRI-SI114VT3,aP,20090822,20160822,,,,49270
SIRI-SI114VT9,aN,20090822,20160822,,,,49270
SIRI-SI114VT9,aP,20090822,20160822,,,,49270
SIRI-SI116VT5,aN,20090822,20160822,,,,49270
SIRI-SI116VT5,aP,20090822,20160822,,,,49270
SIRI-SI116VT7,aN,20090822,20160822,,,,49270
SIRI-SI116VT7,aP,20090822,20160822,,,,49270
SIRI-SI121VT,aN,20090822,20160822,,,,49270
SIRI-SI121VT,aP,20090822,20160822,,,,49270
SIRI-SI122VT,aN,20090822,20160822,,,,49270
SIRI-SI122VT,aP,20090822,20160822,,,,49270
SIRI-SI123VT,aN,20090822,20160822,,,,49270
SIRI-SI123VT,aP,20090822,20160822,,,,49270
SIRI-SI1324VT,aN,20090822,20160822,,,,49270
SIRI-SI1324VT,aP,20090822,20160822,,,,49270
SIRI-SI1326VT,aN,20090822,20160822,,,,49270
SIRI-SI1326VT,aP,20090822,20160822,,,,49270
SIRI-SI132VT1,aN,20090822,20160822,,,,49270
SIRI-SI132VT1,aP,20090822,20160822,,,,49270
SIRI-SI132VT5,aN,20090822,20160822,,,,49270
SIRI-SI132VT5,aP,20090822,20160822,,,,49270
SIRI-SI132VT7,aN,20090822,20160822,,,,49270
SIRI-SI132VT7,aP,20090822,20160822,,,,49270
SIRI-SI14102VT,aN,20010513,20080513,,,,49270
SIRI-SI14102VT,aP,20010513,20080513,,,,49270
SIRI-SI141VT1,aN,20010513,20080513,,,,49270
SIRI-SI141VT1,aP,20010513,20080513,,,,49270
SIRI-SI143VT,aN,20010513,20080513,,,,49270
SIRI-SI143VT,aP,20010513,20080513,,,,49270
SIRI-SI144VT1,aN,20010513,20080513,,,,49270
SIRI-SI144VT1,aP,20010513,20080513,,,,49270
SIRI-SI144VT2,aN,20010513,20080513,,,,49270
SIRI-SI144VT2,aP,20010513,20080513,,,,49270
SIRI-SI145VT,aN,20010513,20080513,,,,49270
SIRI-SI145VT,aP,20010513,20080513,,,,49270
SIRI-SI146VT,aN,20010513,20080513,,,,49270
SIRI-SI146VT,aP,20010513,20080513,,,,49270
SIRI-SI1476VT,aN,20090822,20160822,,,,49270
SIRI-SI1476VT,aP,20090822,20160822,,,,49270
SIRI-SI148VT3,aN,20090822,20160822,,,,49270
SIRI-SI148VT3,aP,20090822,20160822,,,,49270
SIRI-SI148VT5,aN,20090822,20160822,,,,49270
SIRI-SI148VT5,aP,20090822,20160822,,,,49270
SIRI-SI14912VT,aN,20090822,20160822,,,,49270
SIRI-SI14912VT,aP,20090822,20160822,,,,49270
SIRI-SI14VT77,aN,20090822,20160822,,,,49270
SIRI-SI14VT77,aP,20090822,20160822,,,,49270
SIRI-SI14VT93,aN,20090822,20160822,,,,49270
SIRI-SI14VT93,aP,20090822,20160822,,,,49270
SIRI-SI14VT97,aN,20090822,20160822,,,,49270
SIRI-SI14VT97,aP,20090822,20160822,,,,49270
SIRI-SI1616VT,aN,20090822,20160822,,,,49270
SIRI-SI1616VT,aP,20090822,20160822,,,,49270
SIRI-SI162VT3,aN,20090822,20160822,,,,49270
SIRI-SI162VT3,aP,20090822,20160822,,,,49270
SIRI-SI162VT7,aN,20090822,20160822,,,,49270
SIRI-SI162VT7,aP,20090822,20160822,,,,49270
SIRI-SI162VT9,aN,20090822,20160822,,,,49270
SIRI-SI162VT9,aP,20090822,20160822,,,,49270
SIRI-SI164VT3,aN,20090822,20160822,,,,49270
SIRI-SI164VT3,aP,20090822,20160822,,,,49270
SIRI-SI164VT7,aN,20090822,20160822,,,,49270
SIRI-SI164VT7,aP,20090822,20160822,,,,49270
SIRI-SI1688VT1,aN,20090822,20160822,,,,49270
SIRI-SI1688VT1,aP,20090822,20160822,,,,49270
SIRI-SI1688VT2,aN,20090822,20160822,,,,49270
SIRI-SI1688VT2,aP,20090822,20160822,,,,49270
SIRI-SI168VT9,aN,20090822,20160822,,,,49270
SIRI-SI168VT9,aP,20090822,20160822,,,,49270
SIRI-SI1696VT,aN,20090822,20160822,,,,49270
SIRI-SI1696VT,aP,20090822,20160822,,,,49270
SIRI-SI16VT17,aN,20090822,20160822,,,,49270
SIRI-SI16VT17,aP,20090822,20160822,,,,49270
SIRI-SI16VT70,aN,20090822,20160822,,,,49270
SIRI-SI16VT70,aP,20090822,20160822,,,,49270
SIRI-SI16VT97,aN,20090822,20160822,,,,49270
SIRI-SI16VT97,aP,20090822,20160822,,,,49270
SIRI-SI172VT,aN,20090822,20160822,,,,49270
SIRI-SI172VT,aP,20090822,20160822,,,,49270
SIRI-SI184VT1,aN,20010513,20080513,,,,49270
SIRI-SI184VT1,aP,20010513,20080513,,,,49270
SIRI-SI184VT2,aN,20010513,20080513,,,,49270
SIRI-SI184VT2,aP,20010513,20080513,,,,49270
SIRI-SI186VT3,aN,20010513,20080513,,,,49270
SIRI-SI186VT3,aP,20010513,20080513,,,,49270
SIRI-SI186VT5,aN,20010513,20080513,,,,49270
SIRI-SI186VT5,aP,20010513,20080513,,,,49270
SIRI-SI186VT7,aN,20010513,20080513,,,,49270
SIRI-SI186VT7,aP,20010513,20080513,,,,49270
SIRI-SI188VT5,aN,20010513,20080513,,,,49270
SIRI-SI188VT5,aP,20010513,20080513,,,,49270
SIRI-SI188VT7,aN,20010513,20080513,,,,49270
SIRI-SI188VT7,aP,20010513,20080513,,,,49270
SIRI-SI18VT31,aN,20070609,20140609,,,,49270
SIRI-SI18VT31,aP,20070609,20140609,,,,49270
SIRI-SI18VT77,aN,20070609,20140609,,,,49270
SIRI-SI18VT77,aP,20070609,20140609,,,,49270
SIRI-SI18VT97,aN,20010513,20080513,,,,49270
SIRI-SI18VT97,aP,20010513,20080513,,,,49270
SIRI-SI1922VT,aN,20090822,20160822,,,,49270
SIRI-SI1922VT,aP,20090822,20160822,,,,49270
SIRI-SI1924VT1,aN,20090822,20160822,,,,49270
SIRI-SI1924VT1,aP,20090822,20160822,,,,49270
SIRI-SI1924VT2,aN,20090822,20160822,,,,49270
SIRI-SI1924VT2,aP,20090822,20160822,,,,49270
SIRI-SI192VT1,aN,20090822,20160822,,,,49270
SIRI-SI192VT1,aP,20090822,20160822,,,,49270
SIRI-SI192VT5,aN,20090822,20160822,,,,49270
SIRI-SI192VT5,aP,20090822,20160822,,,,49270
SIRI-SI1VT137,aN,20090822,20160822,,,,49270
SIRI-SI1VT137,aP,20090822,20160822,,,,49270
SIRI-SI1VT150,aN,20090822,20160822,,,,49270
SIRI-SI1VT150,aP,20090822,20160822,,,,49270
SIRI-SI1VT170,aN,20090822,20160822,,,,49270
SIRI-SI1VT170,aP,20090822,20160822,,,,49270
SIRI-SI1VT310,aN,20090822,20160822,,,,49270
SIRI-SI1VT310,aP,20090822,20160822,,,,49270
SIRI-SI1VT519,aN,20090822,20160822,,,,49270
SIRI-SI1VT519,aP,20090822,20160822,,,,49270
SIRI-SI1VT557,aN,20090822,20160822,,,,49270
SIRI-SI1VT557,aP,20090822,20160822,,,,49270
SIRI-SI1VT713,aN,20090822,20160822,,,,49270
SIRI-SI1VT713,aP,20090822,20160822,,,,49270
SIRI-SI1VT739,aN,20090822,20160822,,,,49270
SIRI-SI1VT739,aP,20090822,20160822,,,,49270
SIRI-SI1VT913,aN,20090822,20160822,,,,49270
SIRI-SI1VT913,aP,20090822,20160822,,,,49270
SIRI-SI1VT930,aN,20090822,20160822,,,,49270
SIRI-SI1VT930,aP,20090822,20160822,,,,49270
SIRI-SI21332VT,aN,20010811,20080811,,,,49270
SIRI-SI21332VT,aP,20010811,20080811,,,,49270
SIRI-SI21602VT,aN,20090822,20160822,,,,49270
SIRI-SI21602VT,aP,20090822,20160822,,,,49270
SIRI-SI216VT,aN,20090822,20160822,,,,49270
SIRI-SI216VT,aP,20090822,20160822,,,,49270
SIRI-SI21VT50,aN,20070609,20140609,,,,49270
SIRI-SI21VT50,aP,20070609,20140609,,,,49270
SIRI-SI21VT70,aN,20090822,20160822,,,,49270
SIRI-SI21VT70,aP,20090822,20160822,,,,49270
SIRI-SI322VT3,aN,20090822,20160822,,,,49270
SIRI-SI322VT3,aP,20090822,20160822,,,,49270
SIRI-SI322VT7,aN,20090822,20160822,,,,49270
SIRI-SI322VT7,aP,20090822,20160822,,,,49270
SIRI-SI32VT11,aN,20090822,20160822,,,,49270
SIRI-SI32VT11,aP,20090822,20160822,,,,49270
SIRI-SI32VT30,aN,20090822,20160822,,,,49270
SIRI-SI32VT30,aP,20090822,20160822,,,,49270
SIRI-SI332VT1,aN,20090822,20160822,,,,49270
SIRI-SI332VT1,aP,20090822,20160822,,,,49270
SIRI-SI332VT3,aN,20090822,20160822,,,,49270
SIRI-SI332VT3,aP,20090822,20160822,,,,49270
SIRI-SI35172VT,aN,20090822,20160822,,,,49270
SIRI-SI35172VT,aP,20090822,20160822,,,,49270
SIRI-SI364VT1,aN,20090822,20160822,,,,49270
SIRI-SI364VT1,aP,20090822,20160822,,,,49270
SIRI-SI364VT7,aN,20090822,20160822,,,,49270
SIRI-SI364VT7,aP,20090822,20160822,,,,49270
SIRI-SI368VT5,aN,20090822,20160822,,,,49270
SIRI-SI368VT5,aP,20090822,20160822,,,,49270
SIRI-SI368VT9,aN,20090822,20160822,,,,49270
SIRI-SI368VT9,aP,20090822,20160822,,,,49270
SIRI-SI36VT15,aN,20090822,20160822,,,,49270
SIRI-SI36VT15,aP,20090822,20160822,,,,49270
SIRI-SI36VT90,aN,20090822,20160822,,,,49270
SIRI-SI36VT90,aP,20090822,20160822,,,,49270
SIRI-SI378VT,aN,20090822,20160822,,,,49270
SIRI-SI378VT,aP,20090822,20160822,,,,49270
SIRI-SI38VT33,aN,20010513,20080513,,,,49270
SIRI-SI38VT33,aP,20010513,20080513,,,,49270
SIRI-SI38VT90,aN,20090822,20160822,,,,49270
SIRI-SI38VT90,aP,20090822,20160822,,,,49270
SIRI-SI3VT197,aN,20090822,20160822,,,,49270
SIRI-SI3VT197,aP,20090822,20160822,,,,49270
SIRI-SI3VT359,aN,20090822,20160822,,,,49270
SIRI-SI3VT359,aP,20090822,20160822,,,,49270
SIRI-SI3VT5171,aN,20090822,20160822,,,,49270
SIRI-SI3VT5171,aP,20090822,20160822,,,,49270
SIRI-SI3VT930,aN,20090822,20160822,,,,49270
SIRI-SI3VT930,aP,20090822,20160822,,,,49270
SIRI-SI3VT970,aN,20090822,20160822,,,,49270
SIRI-SI3VT970,aP,20090822,20160822,,,,49270
SIRI-SI432VT,aN,20090822,20160822,,,,49270
SIRI-SI432VT,aP,20090822,20160822,,,,49270
SIRI-SI434VT51,aN,20010513,20080513,,,,49270
SIRI-SI434VT51,aP,20010513,20080513,,,,49270
SIRI-SI434VT9,aN,20090822,20160822,,,,49270
